period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:26.0,86,Foul: Shooting,Evan Turner,DeMar DeRozan,CNC,Turner's (BOS) contact does not affect DeRozan's (TOR) shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1294,20150404BOSTOR,20150404BOSTOR-0,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q4,01:09.0,69,Foul: Shooting,Lou Williams,Isaiah Thomas,INC,RATR shows Williams (TOR) makes contact with Thomas' (BOS) arm on the jump shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1295,20150404BOSTOR,20150404BOSTOR-1,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,BOS,TOR
Q4,00:53.3,53.3,Foul: Shooting,Kelly Olynyk,DeMar DeRozan,CC,Olynyk (BOS) makes contact with DeRozan's (TOR) arm and the contact affects his shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=518,20150404BOSTOR,20150404BOSTOR-2,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q4,00:08.9,8.9,Foul: Shooting,Evan Turner,DeMar DeRozan,CNC,Turner's (BOS) contact does not affect DeRozan's (TOR) shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1301,20150404BOSTOR,20150404BOSTOR-3,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q5,04:25.0,265,Foul: Shooting,Kelly Olynyk,Patrick Patterson,CNC,Olynyk (BOS) cleanly strips the ball from Patterson (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1303,20150404BOSTOR,20150404BOSTOR-4,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q5,04:08.0,248,Foul: Personal,Brandon Bass,Tyler Hansbrough,INC,The contact by Bass (BOS) reroutes Hansbrough (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1296,20150404BOSTOR,20150404BOSTOR-5,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q5,03:42.0,222,Foul: Loose Ball,Kelly Olynyk,Patrick Patterson,INC,Olynyk (BOS) grabs Patterson's (TOR) jersey during the rebounding action and it prevents him from attempting to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1297,20150404BOSTOR,20150404BOSTOR-6,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q5,03:14.0,194,Foul: Shooting,Tyler Hansbrough,Kelly Olynyk,CC,Hansbrough (TOR) makes contact with Olynyk's (BOS) wrist and the contact affects his shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=568,20150404BOSTOR,20150404BOSTOR-7,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,BOS,TOR
Q5,02:56.0,176,Foul: Personal,Avery Bradley,Lou Williams,CNC,Bradley (BOS) does not make contact with Williams (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1302,20150404BOSTOR,20150404BOSTOR-8,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,TOR,BOS
Q5,02:45.0,165,Foul: Shooting,Lou Williams,Evan Turner,CNC,Williams' (TOR) incidental contact does not affect Turner's (BOS) shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021401140&eventNum=1298,20150404BOSTOR,20150404BOSTOR-9,BOS,TOR,20150404,Brent Barnaky,Scott Wall,Tom Washington,117,116,L2M-BOS-TOR-4-4-15.pdf,http://www.basketball-reference.com/boxscores/201504040TOR.html,BOS,TOR
