period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:37.0,97,Foul: Offensive,Marcin Gortat,Zach LaVine,CNC,Gortat (WAS) sets the screen on LaVine (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1352,20160325MINWAS,20160325MINWAS-0,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q4,01:31.0,91,Foul: Shooting,Karl-Anthony Towns,John Wall,CNC,"Towns (MIN) legally contests Wall's (WAS) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1353,20160325MINWAS,20160325MINWAS-1,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q4,01:23.0,83,Foul: Offensive,Andrew Wiggins,Otto Porter,CNC,Wiggins (MIN) and Porter (WAS) make incidental contact with one another during Wiggins's spin move.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1354,20160325MINWAS,20160325MINWAS-2,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q4,01:05.0,65,Foul: Shooting,Bradley Beal,Gorgui Dieng,CC,Beal (WAS) makes contact with Dieng's (MIN) arm and body on his dunk attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=475,20160325MINWAS,20160325MINWAS-3,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q4,00:48.1,48.1,Foul: Offensive,Jared Dudley,Ricky Rubio,CNC,Dudley (WAS) sets the screen on Rubio (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1355,20160325MINWAS,20160325MINWAS-4,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q4,00:43.7,43.7,Foul: Personal,Zach LaVine,John Wall,INC,RATR shows that LaVine (MIN) makes contact with Wall (WAS) that causes him to lose control of the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1356,20160325MINWAS,20160325MINWAS-5,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q4,00:41.0,41,Turnover: 24 Second Violation,,,CC,Washington does not attempt a field goal prior to the shot clock expiring.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=479,20160325MINWAS,20160325MINWAS-6,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,,
Q4,00:30.4,30.4,Foul: Loose Ball,Karl-Anthony Towns,Nene,CC,Towns (MIN) grabs and holds Hilario's (WAS) arm affecting his ability to retrieve the loose ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=484,20160325MINWAS,20160325MINWAS-7,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q4,00:24.2,24.2,Foul: Offensive,Karl-Anthony Towns,Otto Porter,CNC,Towns (MIN) sets the screen on Porter Jr. (WAS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1357,20160325MINWAS,20160325MINWAS-8,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q4,00:04.8,4.8,Foul: Shooting,Gorgui Dieng,John Wall,INC,Dieng (MIN) makes contact with Wall's (WAS) body that affects his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1358,20160325MINWAS,20160325MINWAS-9,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,04:47.0,287,Foul: Offensive,Marcin Gortat,Ricky Rubio,INC,Gortat (WAS) continues to move as he sets the screen on Rubio (MIN) without giving him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1360,20160325MINWAS,20160325MINWAS-10,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,04:29.0,269,Foul: Offensive,Karl-Anthony Towns,Otto Porter,CNC,Towns (MIN) sets the screen on Porter Jr. (WAS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1361,20160325MINWAS,20160325MINWAS-11,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,04:23.0,263,Turnover: Traveling,Karl-Anthony Towns,,INC,Towns (MIN) moves his pivot foot heel to toe.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1362,20160325MINWAS,20160325MINWAS-12,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,04:01.0,241,Foul: Defense 3 Second,Andrew Wiggins,,INC,Wiggins (MIN) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1363,20160325MINWAS,20160325MINWAS-13,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,03:44.0,224,Foul: Offensive,Karl-Anthony Towns,Otto Porter,CNC,Towns (MIN) firms up as he sets the screen on Porter Jr. (WAS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1364,20160325MINWAS,20160325MINWAS-14,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,03:43.0,223,Foul: Shooting,Nene,Andrew Wiggins,CNC,Hilario (WAS) maintains legal guarding position as he defends Wiggins' (MIN) drive to the basket and shot attempt. Wiggins initiates contact on the play.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1365,20160325MINWAS,20160325MINWAS-15,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,03:25.0,205,Foul: Offensive,Nene,Andrew Wiggins,CNC,Hilario (WAS) sets the screen on Wiggins (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1366,20160325MINWAS,20160325MINWAS-16,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,03:22.0,202,Foul: Offensive,Marcin Gortat,Andrew Wiggins,CNC,Gortat (WAS) sets the screen on Wiggins (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1367,20160325MINWAS,20160325MINWAS-17,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,02:46.0,166,Foul: Personal,Gorgui Dieng,Nene,INC,Dieng (MIN) makes body contact with Hilario (WAS) that affects his RSBQ.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1368,20160325MINWAS,20160325MINWAS-18,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,02:27.0,147,Foul: Offensive,Karl-Anthony Towns,Otto Porter,INC,Towns (MIN) sets the screen on Porter Jr. (WAS) without giving him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1369,20160325MINWAS,20160325MINWAS-19,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,02:16.0,136,Foul: Offensive,Nene,Ricky Rubio,CNC,Hilario (WAS) sets the screen on Rubio (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1370,20160325MINWAS,20160325MINWAS-20,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,02:10.0,130,Foul: Offensive,Marcin Gortat,Andrew Wiggins,CNC,Gortat (WAS) sets the screen on Wiggins (MIN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1371,20160325MINWAS,20160325MINWAS-21,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,02:06.0,126,Foul: Shooting,Gorgui Dieng,Marcin Gortat,CC,Dieng (MIN) makes contact with Gortat's (WAS) arm that affects his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=515,20160325MINWAS,20160325MINWAS-22,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
Q5,01:54.0,114,Foul: Shooting,Marcin Gortat,Andrew Wiggins,CNC,Gortat (WAS) obtains a legal guarding position and jumps vertically as he contests Wiggins' (MIN) driving shot attempt. Wiggins initiates contact on the play.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1372,20160325MINWAS,20160325MINWAS-23,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,MIN,WAS
Q5,01:53.0,113,Foul: Loose Ball,Gorgui Dieng,Marcin Gortat,CNC,Dieng (MIN) makes incidental contact with Gortat (WAS) that does not affect his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021501073&eventNum=1373,20160325MINWAS,20160325MINWAS-24,MIN,WAS,20160325,Mike Callahan,Josh Tiven,Justin Van Duyne,132,129,L2M-MIN-WAS-3-25-16.pdf,http://www.basketball-reference.com/boxscores/201603250WAS.html,WAS,MIN
