period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:47.0,107,Foul: Shooting,Gerald Green,Jae Crowder,CC,Green (MIA) makes contact with Crowder's (BOS) arm that affects his drive to the basket and layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=484,20151130BOSMIA,20151130BOSMIA-0,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,BOS,MIA
Q4,01:36.0,96,Foul: Shooting,Evan Turner,Dwyane Wade,INC,L-Slash and LATR show that Turner (BOS) makes contact with Wade's (MIA) arm that affects his layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=1280,20151130BOSMIA,20151130BOSMIA-1,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,MIA,BOS
Q4,01:08.0,68,Foul: Loose Ball,Amir Johnson,Chris Bosh,IC,"Johnson (BOS) legally boxes out Bosh (MIA), who clamps Johnson's arm and comes over his back in an attempt to secure the rebound.",http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=499,20151130BOSMIA,20151130BOSMIA-2,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,MIA,BOS
Q4,01:01.0,61,Foul: Shooting,Avery Bradley,Dwyane Wade,CNC,Johnson (BOS) and Bradley (BOS) maintain legal guarding position and Bradley cleanly blocks Wade's (MIA) turnaround shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=1281,20151130BOSMIA,20151130BOSMIA-3,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,MIA,BOS
Q4,00:58.9,58.9,Foul: Personal,Dwyane Wade,Evan Turner,CC,Wade (MIA) commits a take foul on Turner (BOS).,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=501,20151130BOSMIA,20151130BOSMIA-4,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,BOS,MIA
Q4,00:40.4,40.4,Foul: Personal,Dwyane Wade,Evan Turner,CNC,Wade (MIA) makes incidental contact that does not affect Turner's (BOS) RSBQ at the start of the drive.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=1282,20151130BOSMIA,20151130BOSMIA-5,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,BOS,MIA
Q4,00:32.1,32.1,Foul: Personal,Goran Dragic,Evan Turner,CC,Dragic (MIA) commits a take foul on Turner (BOS).,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=514,20151130BOSMIA,20151130BOSMIA-6,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,BOS,MIA
Q4,00:29.2,29.2,Foul: Shooting,Jae Crowder,Gerald Green,CC,Crowder (BOS) makes contact with Green's (MIA) arm that affects his jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=524,20151130BOSMIA,20151130BOSMIA-7,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,MIA,BOS
Q4,00:27.9,27.9,Foul: Personal,Justise Winslow,Isaiah Thomas,CC,Winslow (MIA) commits a take foul on Thomas (BOS).,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=532,20151130BOSMIA,20151130BOSMIA-8,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,BOS,MIA
Q4,00:19.8,19.8,Foul: Shooting,Amir Johnson,Goran Dragic,CNC,Johnson (BOS) legally contests Dragic's (MIA) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500255&eventNum=1283,20151130BOSMIA,20151130BOSMIA-9,BOS,MIA,20151130,Steve Anderson,James Capers,James Williams,105,95,L2M-BOS-MIA-11-30-151.pdf,http://www.basketball-reference.com/boxscores/201511300MIA.html,MIA,BOS
