period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:49.0,109,Turnover: Traveling,Draymond Green,,,[Observable in enhanced video] Green (GSW) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1158,20161128ATLGSW,20161128ATLGSW-0,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,01:27.0,87,Foul: Offensive,Stephen Curry,Thabo Sefolosha,CNC,Curry (GSW) sets the screen on Sefolosha (ATL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1160,20161128ATLGSW,20161128ATLGSW-1,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,01:26.0,86,Foul: Shooting,Paul Millsap,Kevin Durant,CNC,Millsap (ATL) maintains legal guarding position and makes incidental contact with Durant (GSW) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1161,20161128ATLGSW,20161128ATLGSW-2,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,GSW,ATL
Q4,01:10.0,70,Foul: Shooting,Draymond Green,Dwight Howard,CC,Green (GSW) makes contact with Howard's (ATL) arm that affects his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=539,20161128ATLGSW,20161128ATLGSW-3,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:56.0,56,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor (Hawks ball) was upheld.",http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=550,20161128ATLGSW,20161128ATLGSW-4,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,,
Q4,00:53.3,53.3,Foul: Offensive,Kyle Korver,Stephen Curry,CNC,Korver (ATL) makes marginal contact with Curry (GSW) after setting the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1164,20161128ATLGSW,20161128ATLGSW-5,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,GSW,ATL
Q4,00:50.7,50.7,Foul: Defense 3 Second,Kevin Durant,,CNC,Durant (GSW) is actively guarding an opponent within three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1165,20161128ATLGSW,20161128ATLGSW-6,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:50.1,50.1,Turnover: Double Dribble,Dennis Schroder,,,"[Observable in enhanced video] RHH shows that Schroder (ATL) brings the ball to a pause in his left hand, switches the ball to his right hand, and then continues his dribble.",http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1166,20161128ATLGSW,20161128ATLGSW-7,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,GSW,ATL
Q4,00:44.2,44.2,Foul: Shooting,Draymond Green,Dennis Schroder,CNC,Green (GSW) cleanly blocks the driving shot attempt by Schroder (ATL).,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1167,20161128ATLGSW,20161128ATLGSW-8,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:31.3,31.3,Foul: Offensive,Draymond Green,Dennis Schroder,CNC,"Green (GSW) sets the screen on Schroder (ATL) and firms up, giving him room to avoid the contact.",http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1168,20161128ATLGSW,20161128ATLGSW-9,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:25.9,25.9,Foul: Offensive,Draymond Green,Dennis Schroder,CNC,Green (GSW) sets the screen on Schroder (ATL) and gives him room to avoid the contact. The two players briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1169,20161128ATLGSW,20161128ATLGSW-10,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:19.4,19.4,Turnover: 24 Second Violation,,,CC,Correctly called 24 second violation.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=559,20161128ATLGSW,20161128ATLGSW-11,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,,
Q4,00:18.1,18.1,Foul: Personal,Stephen Curry,Kent Bazemore,CNC,Curry (GSW) makes incidental contact with Bazemore (ATL) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1171,20161128ATLGSW,20161128ATLGSW-12,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:17.0,17,Foul: Shooting,Draymond Green,Kent Bazemore,CNC,Green (GSW) maintains a legal guarding position and cleanly blocks the driving shot attempt by Bazemore (ATL).,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1172,20161128ATLGSW,20161128ATLGSW-13,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:16.1,16.1,Foul: Personal,Draymond Green,Kent Bazemore,CNC,Green (GSW) cleanly strips the ball from Bazemore (ATL) and deflects it off of his foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1172,20161128ATLGSW,20161128ATLGSW-14,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
Q4,00:14.1,14.1,Foul: Personal,Dennis Schroder,Stephen Curry,CC,Schroder (ATL) commits a take foul on Curry (GSW).,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=567,20161128ATLGSW,20161128ATLGSW-15,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,GSW,ATL
Q4,00:05.3,5.3,Foul: Shooting,Draymond Green,Paul Millsap,CNC,Green (GSW) maintains legal guarding position on Millsap (ATL) and legally contests his jump shot attempt. Green gives Millsap room to land following the jump shot,http://official.nba.com/last-two-minute-report/?gameNo=0021600259&eventNum=1175,20161128ATLGSW,20161128ATLGSW-16,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,ATL,GSW
