period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:53.0,113,Turnover: 3 Second Violation,Boban Marjanovic,,INC,Marjanovic (DET) is in the paint for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1053,20170407DETHOU,20170407DETHOU-0,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,HOU,DET
Q4,01:51.0,111,Foul: Shooting,James Harden,Henry Ellenson,CC,Harden (HOU) makes contact to Ellenson (DET) that affects his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=527,20170407DETHOU,20170407DETHOU-1,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,DET,HOU
Q4,01:40.0,100,Foul: Personal,Ish Smith,Montrezl Harrell,CNC,Smith (DET) is in a legal guarding position and makes incidental contact with Harrell (HOU) that does not cause him to lose control of the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1054,20170407DETHOU,20170407DETHOU-2,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,HOU,DET
Q4,01:37.0,97,Foul: Shooting,Henry Ellenson,Trevor Ariza,CNC,Ellenson (DET) blocks the shot attempt by Ariza (HOU).,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1055,20170407DETHOU,20170407DETHOU-3,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,HOU,DET
Q4,01:30.0,90,Foul: Shooting,Montrezl Harrell,Ish Smith,CNC,Harrell (HOU) maintains legal guarding position and makes incidental contact with Smith (DET) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1056,20170407DETHOU,20170407DETHOU-4,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,DET,HOU
Q4,01:19.0,79,Foul: Offensive,Trevor Ariza,Stanley Johnson,CNC,Ariza (HOU) makes marginal contact with Johnson (DET) while setting the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1057,20170407DETHOU,20170407DETHOU-5,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,DET,HOU
Q4,01:16.0,76,Foul: Offensive,Trevor Ariza,Stanley Johnson,CNC,Ariza (HOU) and Johnson (DET) briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1058,20170407DETHOU,20170407DETHOU-6,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,DET,HOU
Q4,00:49.3,49.3,Foul: Offensive,Trevor Ariza,Stanley Johnson,CNC,Ariza (HOU) and Johnson (DET) briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1059,20170407DETHOU,20170407DETHOU-7,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,DET,HOU
Q4,00:47.7,47.7,Foul: Shooting,Stanley Johnson,James Harden,CNC,Johnson (DET) legally contests Harden's (HOU) jump shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1060,20170407DETHOU,20170407DETHOU-8,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,HOU,DET
Q4,00:37.1,37.1,Foul: Offensive,Boban Marjanovic,Patrick Beverley,CNC,Marjanovic (DET) sets the screen on Beverley (HOU) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601182&eventNum=1061,20170407DETHOU,20170407DETHOU-9,DET,HOU,20170407,Bill Kennedy,Tre Maddox,Gary Zielinski,114,109,L2M-DET-HOU-04-07-17.pdf,http://www.basketball-reference.com/boxscores/201704070HOU.html,HOU,DET
