period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:48.0,108,Foul: Loose Ball,Tyreke Evans,Ed Davis,CNC,Evans (MEM) and Davis (POR) briefly engage and separate during rebounding. 01:46.1 01:46.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1055,20171107MEMPOR,20171107MEMPOR-0,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,01:30.0,90,Foul: Personal,Marc Gasol,Ed Davis,INC,"LHH shows Davis (POR) reaches in and Gasol (MEM) clamps his arm, affecting his ability to defend the play. 01:25.1 01:25.1",http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1056,20171107MEMPOR,20171107MEMPOR-1,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,01:21.0,81,Foul: Shooting,Mike Conley,Evan Turner,CNC,Conley (MEM) maintains legal guarding position and makes incidental contact with Turner (POR) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1057,20171107MEMPOR,20171107MEMPOR-2,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,01:20.0,80,Foul: Loose Ball,Marc Gasol,Ed Davis,CNC,Gasol (MEM) and Davis (POR) make incidental contact with one another during rebounding. 00:52.1 00:52.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1058,20171107MEMPOR,20171107MEMPOR-3,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,00:44.4,44.4,Foul: Shooting,Dillon Brooks,Ed Davis,CNC,Brooks (MEM) deflects the ball away from Davis (POR). 00:41.4 00:41.4,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1059,20171107MEMPOR,20171107MEMPOR-4,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,00:39.4,39.4,Foul: Shooting,CJ McCollum,Dillon Brooks,CC,McCollum (POR) jumps from point A to point B and makes contact with Brooks (MEM) that affects his driving shot attempt. 00:39.5 00:39.5,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=572,20171107MEMPOR,20171107MEMPOR-5,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,MEM,POR
Q4,00:31.9,31.9,Turnover: 3 Second Violation,Maurice Harkless,,CNC,Harkless (POR) is in the paint for less than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1060,20171107MEMPOR,20171107MEMPOR-6,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,MEM,POR
Q4,00:31.0,31,Foul: Personal,Mike Conley,Evan Turner,CNC,Conley (MEM) makes incidental contact with Turner (POR) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1061,20171107MEMPOR,20171107MEMPOR-7,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
Q4,00:30.9,30.9,Turnover: 3 Second Violation,Ed Davis,,,[Observable in enhanced video] Davis (POR) is in the paint for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=1061,20171107MEMPOR,20171107MEMPOR-8,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,MEM,POR
Q4,00:28.1,28.1,Foul: Shooting,Mike Conley,Evan Turner,CC,Conley (MEM) makes contact to Turner's (POR) arm that affects his jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700157&eventNum=576,20171107MEMPOR,20171107MEMPOR-9,MEM,POR,20171107,Nick Buchert,Pat Fraher,Justin Van Duyne,,98,97,L2M-MEM-POR-11-07-2017.pdf,https://www.basketball-reference.com/boxscores/201711070POR.html,POR,MEM
