period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:38.0,98,Foul: Personal,CJ McCollum,Allen Crabbe,CNC,McCollum (POR) makes marginal contact with Crabbe (BKN) that doesn't affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=974,20171110BKNPOR,20171110BKNPOR-0,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
Q4,01:36.0,96,Foul: Offensive,Allen Crabbe,CJ McCollum,CC,Crabbe (BKN) extends his off-arm and dislodges McCollum (POR) from his legal guarding position. 01:36.1 01:36.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=581,20171110BKNPOR,20171110BKNPOR-1,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,POR,BKN
Q4,01:20.0,80,Foul: Offensive,Ed Davis,D'Angelo Russell,CNC,Davis (POR) sets the screen on Russell (BKN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=975,20171110BKNPOR,20171110BKNPOR-2,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
Q4,01:19.0,79,Foul: Personal,Rondae Hollis-Jefferson,Evan Turner,CNC,Hollis-Jefferson (BKN) maintains legal guarding position and dislodges the ball cleanly from Turner (POR). 00:51.3 00:51.3,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=976,20171110BKNPOR,20171110BKNPOR-3,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,POR,BKN
Q4,00:50.0,50,Foul: Offensive,Ed Davis,Spencer Dinwiddie,CNC,Davis (POR) sets the screen on Dinwiddie (BKN) and gives him room to avoid the contact. They both briefly engage and disengage after the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=978,20171110BKNPOR,20171110BKNPOR-4,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
Q4,00:43.3,43.3,Foul: Personal,Rondae Hollis-Jefferson,Damian Lillard,CNC,LATR shows Hollis-Jefferson (BKN) makes contact with the ball as Lillard (POR) drives to the basket and dislodges the ball.. 00:41.2 00:41.2,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=979,20171110BKNPOR,20171110BKNPOR-5,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,POR,BKN
Q4,00:37.3,37.3,Foul: Shooting,Ed Davis,D'Angelo Russell,CNC,Davis (POR) allows Russell (BKN) to land following the jump shot attempt. 00:36.6 00:36.6,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=980,20171110BKNPOR,20171110BKNPOR-6,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
Q4,00:34.5,34.5,Foul: Personal,Ed Davis,Rondae Hollis-Jefferson,CNC,Davis (POR) makes marginal contact with Hollis-Jefferson (BKN) that doesn't affect his ability to defend the shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=981,20171110BKNPOR,20171110BKNPOR-7,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
Q4,00:33.4,33.4,Foul: Shooting,Rondae Hollis-Jefferson,CJ McCollum,CNC,Hollis-Jefferson (BKN) makes incidental body contact with McCollum (POR) that doesn't affect his driving shot attempt. 00:33.1 00:33.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=982,20171110BKNPOR,20171110BKNPOR-8,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,POR,BKN
Q4,00:11.4,11.4,Foul: Shooting,Ed Davis,D'Angelo Russell,CC,Davis (POR) makes contact with Russell's (BKN) head during his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700176&eventNum=597,20171110BKNPOR,20171110BKNPOR-9,BKN,POR,20171110,Bill Kennedy,Brett Nansel,Leon Wood,101,97,L2M-BKN-POR-11-10-2017.pdf,https://www.basketball-reference.com/boxscores/201711100POR.html,BKN,POR
