period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:48.0,108,Foul: Loose Ball,Jaylen Brown,Rudy Gobert,CNC,Brown (BOS) and Gobert (UTA) make incidental contact with one another during rebounding. 01:44.1 01:44.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1120,20180328BOSUTA,20180328BOSUTA-0,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,UTA,BOS
Q4,01:37.0,97,Foul: Shooting,Rudy Gobert,Jayson Tatum,CNC,Gobert (UTA) legally contests Tatum's (BOS) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1121,20180328BOSUTA,20180328BOSUTA-1,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:35.0,95,Foul: Loose Ball,Ricky Rubio,Shane Larkin,CNC,Rubio (UTA) makes incidental contact with Larkin (BOS) that does not affect his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1122,20180328BOSUTA,20180328BOSUTA-2,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:33.0,93,Foul: Shooting,Donovan Mitchell,Greg Monroe,CC,Mitchell (UTA) makes contact to Monroe's (BOS) arm and affects his shot attempt. 01:33.1 01:33.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=601,20180328BOSUTA,20180328BOSUTA-3,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:24.0,84,Foul: Offensive,Rudy Gobert,Terry Rozier,CNC,Gobert (UTA) sets the screen on Rozier (BOS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1123,20180328BOSUTA,20180328BOSUTA-4,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:16.0,76,Foul: Offensive,Rudy Gobert,Terry Rozier,CNC,Gobert (UTA) sets the screen on Rozier (BOS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1124,20180328BOSUTA,20180328BOSUTA-5,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:14.0,74,Foul: Shooting,Jaylen Brown,Donovan Mitchell,CNC,Brown (BOS) cleanly steals the ball from Mitchell (UTA). 01:09.1 01:09.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1125,20180328BOSUTA,20180328BOSUTA-6,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,UTA,BOS
Q4,01:07.0,67,Foul: Offensive,Jae Crowder,Jaylen Brown,CNC,Crowder (UTA) sets the screen on Brown (BOS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1127,20180328BOSUTA,20180328BOSUTA-7,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,BOS,UTA
Q4,01:02.0,62,Foul: Shooting,Terry Rozier,Donovan Mitchell,CNC,Rozier (BOS) maintains legal guarding position and makes incidental contact with Mitchell (UTA) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1128,20180328BOSUTA,20180328BOSUTA-8,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,UTA,BOS
Q4,01:00.0,60,Foul: Loose Ball,Aron Baynes,Rudy Gobert,CNC,Baynes (BOS) makes marginal contact with Gobert (UTA) that does not affect his ability to retrieve the rebound. 00:58.3 00:58.3,http://official.nba.com/last-two-minute-report/?gameNo=0021701121&eventNum=1129,20180328BOSUTA,20180328BOSUTA-9,BOS,UTA,20180328,Courtney Kirkland,Leroy Richardson,Zach Zarba,,97,94,L2M-BOS-UTA-03-28-2018.pdf,https://www.basketball-reference.com/boxscores/201803280UTA.html,UTA,BOS
