period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:55.0,115,Foul: Personal,Avery Bradley,Russell Westbrook,CNC,Bradley (DET) maintains legal guarding position and deflects the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1028,20171124DETOKC,20171124DETOKC-0,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,01:52.0,112,Foul: Personal,Avery Bradley,Russell Westbrook,CC,Bradley (DET) is not in legal guarding position when contact occurs.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=556,20171124DETOKC,20171124DETOKC-1,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,01:47.0,107,Foul: Offensive,Steven Adams,Avery Bradley,CNC,Adams (OKC) sets the screen on Bradley (DET) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1029,20171124DETOKC,20171124DETOKC-2,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,DET,OKC
Q4,01:47.0,107,Foul: Personal,Avery Bradley,Russell Westbrook,INC,Bradley (DET) makes contact to Westbrook (OKC) prior to the start of his upward shooting motion. 01:39.1 01:39.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1029,20171124DETOKC,20171124DETOKC-3,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,01:29.0,89,Turnover: Traveling,Tobias Harris,,,[Observable in enhanced video] Harris (DET) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1030,20171124DETOKC,20171124DETOKC-4,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,01:26.0,86,Turnover: Traveling,Avery Bradley,,CNC,Bradley (DET) passes the ball before he lands. 01:21.1 01:21.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1031,20171124DETOKC,20171124DETOKC-5,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,01:12.0,72,Foul: Offensive,Russell Westbrook,Avery Bradley,CNC,Westbrook (OKC) makes contact with Bradley (DET) but does not affect his ability to defend.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1032,20171124DETOKC,20171124DETOKC-6,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,DET,OKC
Q4,01:07.0,67,Foul: Loose Ball,Steven Adams,Andre Drummond,CNC,Adams (OKC) and Drummond (DET) briefly engage and separate during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1033,20171124DETOKC,20171124DETOKC-7,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,DET,OKC
Q4,01:05.0,65,Foul: Loose Ball,Steven Adams,Reggie Jackson,CNC,Adams (OKC) and Jackson (DET) make incidental contact with one another during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1034,20171124DETOKC,20171124DETOKC-8,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,DET,OKC
Q4,01:02.0,62,Foul: Personal,Paul George,Avery Bradley,CNC,George (OKC) cleanly steals the ball from Bradley (DET). 01:02.1 01:02.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1035,20171124DETOKC,20171124DETOKC-9,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,DET,OKC
Q4,01:01.0,61,Foul: Personal,Avery Bradley,Paul George,CNC,Bradley (DET) makes marginal contact with George (OKC) and does not affect his ability to control the ball. Period 00:56.9 00:56.9,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1036,20171124DETOKC,20171124DETOKC-10,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,00:56.7,56.7,Foul: Loose Ball,Stanley Johnson,Carmelo Anthony,CNC,Johnson (DET) and Anthony (OKC) briefly engage and separate during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1037,20171124DETOKC,20171124DETOKC-11,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,00:55.1,55.1,Foul: Shooting,Stanley Johnson,Carmelo Anthony,CNC,Johnson (DET) makes incidental contact with Anthony (OKC) during his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1038,20171124DETOKC,20171124DETOKC-12,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
Q4,00:53.7,53.7,Foul: Shooting,Stanley Johnson,Carmelo Anthony,CNC,Johnson (DET) makes incidental contact with Anthony (OKC) during his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700273&eventNum=1038,20171124DETOKC,20171124DETOKC-13,DET,OKC,20171124,Eric Dalen,Ken Mauer,C.J. Washington,,99,98,L2M-DET-OKC-11-24-2017.pdf,https://www.basketball-reference.com/boxscores/201711240OKC.html,OKC,DET
