period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:44.0,104,Foul: Defense 3 Second,Jarrett Allen,,INC,Allen (BKN) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1028,20180323BKNTOR,20180323BKNTOR-0,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,TOR,BKN
Q4,01:42.0,102,Foul: Offensive,Jonas Valanciunas,Allen Crabbe,CNC,Valanciunas (TOR) sets the screen on Crabbe (BKN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1029,20180323BKNTOR,20180323BKNTOR-1,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,BKN,TOR
Q4,01:42.0,102,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor of Raptors possession stands as called.",http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=618,20180323BKNTOR,20180323BKNTOR-2,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,,
Q4,01:38.0,98,Foul: Shooting,Caris LeVert,Kyle Lowry,CNC,LeVert (BKN) legally contests Lowry's (TOR) jump shot attempt. 01:36.1 01:36.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1030,20180323BKNTOR,20180323BKNTOR-3,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,TOR,BKN
Q4,01:25.0,85,Foul: Offensive,Jarrett Allen,DeMar DeRozan,CNC,Allen (BKN) sets the screen on DeRozan (TOR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1031,20180323BKNTOR,20180323BKNTOR-4,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,TOR,BKN
Q4,01:24.0,84,Foul: Shooting,DeMar DeRozan,Allen Crabbe,CNC,DeRozan (TOR) makes incidental contact with Crabbe (BKN) that does not affect his jump shot attempt or ability to land safely. 01:23.1 01:23.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1032,20180323BKNTOR,20180323BKNTOR-5,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,BKN,TOR
Q4,01:22.0,82,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor of a 3pt field goal by Crabbe (BKN) is confirmed.",http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=623,20180323BKNTOR,20180323BKNTOR-6,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,,
Q4,01:11.0,71,Foul: Offensive,Jonas Valanciunas,Allen Crabbe,CNC,Valanciunas (TOR) sets the screen on Crabbe (BKN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1033,20180323BKNTOR,20180323BKNTOR-7,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,BKN,TOR
Q4,01:10.0,70,Foul: Personal,Caris LeVert,DeMar DeRozan,CNC,LeVert (BKN) cleanly steals the ball from DeRozan (TOR). 01:07.1 01:07.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1034,20180323BKNTOR,20180323BKNTOR-8,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,TOR,BKN
Q4,01:03.0,63,Foul: Offensive,Jarrett Allen,DeMar DeRozan,CNC,Allen (BKN) sets the screen on DeRozan (TOR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1035,20180323BKNTOR,20180323BKNTOR-9,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,TOR,BKN
Q4,01:00.0,60,Foul: Shooting,DeMar DeRozan,D'Angelo Russell,CNC,DeRozan (TOR) maintains legal guarding position and makes incidental contact with Russell (BKN) that does not affect his drive to the basket and shot attempt. 00:56.6 00:56.6,http://official.nba.com/last-two-minute-report/?gameNo=0021701082&eventNum=1036,20180323BKNTOR,20180323BKNTOR-10,BKN,TOR,20180323,Mitchell Ervin,Scott Foster,Ben Taylor,112,116,L2M-BKN-TOR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230TOR.html,BKN,TOR
