period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:51.0,111,Turnover: Traveling,Marcus Smart,,INC,Smart (BOS) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1114,20170224BOSTOR,20170224BOSTOR-0,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,01:36.0,96,Foul: Personal,Marcus Smart,DeMar DeRozan,CNC,Smart (BOS) makes marginal contact with DeRozan (TOR) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1115,20170224BOSTOR,20170224BOSTOR-1,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,01:34.0,94,Foul: Personal,Jae Crowder,DeMar DeRozan,CC,LATR shows Crowder (BOS) makes contact with DeRozan (TOR) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=483,20170224BOSTOR,20170224BOSTOR-2,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,01:24.0,84,Foul: Shooting,Jaylen Brown,DeMarre Carroll,INC,Brown (BOS) makes contact with Carroll (TOR) after he releases the jump shot and affects his ability to land.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1116,20170224BOSTOR,20170224BOSTOR-3,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,01:05.0,65,Foul: Shooting,Jae Crowder,DeMar DeRozan,CNC,Crowder (COS) cleanly strips the ball from DeRozan (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1117,20170224BOSTOR,20170224BOSTOR-4,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,COS
Q4,01:04.0,64,Stoppage: Out-of-Bounds,,,CC,The ball is last touched by Crowder (BOS) prior to going OOB.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=486,20170224BOSTOR,20170224BOSTOR-5,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,,
Q4,01:04.0,64,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor of TOR possession is confirmed.",http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=487,20170224BOSTOR,20170224BOSTOR-6,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,,
Q4,00:53.1,53.1,Foul: Offensive,Al Horford,Cory Joseph,INC,Horford (BOS) extends his hip into Joseph (TOR) and delivers the contact on the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1118,20170224BOSTOR,20170224BOSTOR-7,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,00:47.9,47.9,Foul: Personal,Al Horford,PJ Tucker,CC,Horford (BOS) commits a take foul on Tucker (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=494,20170224BOSTOR,20170224BOSTOR-8,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,00:39.4,39.4,Foul: Personal,PJ Tucker,Isaiah Thomas,CNC,Tucker (TOR) makes marginal contact with Thomas (BOS) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1119,20170224BOSTOR,20170224BOSTOR-9,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,BOS,TOR
Q4,00:38.4,38.4,Foul: Shooting,Cory Joseph,Isaiah Thomas,CNC,Joseph (TOR) makes marginal contact with Thomas (BOS) that does not affect his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=1120,20170224BOSTOR,20170224BOSTOR-10,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,BOS,TOR
Q4,00:33.6,33.6,Foul: Personal,Marcus Smart,DeMar DeRozan,CC,Smart (BOS) makes contact with DeRozan (TOR) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=506,20170224BOSTOR,20170224BOSTOR-11,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,00:30.0,30,Foul: Shooting,DeMarre Carroll,Marcus Smart,CC,Carroll (TOR) makes contact with Smart's (BOS) body that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=513,20170224BOSTOR,20170224BOSTOR-12,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,BOS,TOR
Q4,00:27.5,27.5,Foul: Personal,Isaiah Thomas,DeMar DeRozan,CC,Thomas (BOS) commits a take foul on DeRozan (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=517,20170224BOSTOR,20170224BOSTOR-13,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,00:19.1,19.1,Foul: Loose Ball,Jaylen Brown,PJ Tucker,CC,"Brown (BOS) dislodges Tucker (TOR), affecting his ability to retrieve the rebound.",http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=528,20170224BOSTOR,20170224BOSTOR-14,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
Q4,00:11.2,11.2,Foul: Personal,Isaiah Thomas,PJ Tucker,CC,Thomas (BOS) commits a take foul on Tucker (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021600858&eventNum=535,20170224BOSTOR,20170224BOSTOR-15,BOS,TOR,20170224,Kane Fitzgerald,Jacyn Goble,Bill Spooner,97,107,L2M-BOS-TOR-02-24-17.pdf,http://www.basketball-reference.com/boxscores/201702240TOR.html,TOR,BOS
