period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:51.0,111,Foul: Offensive,Okaro White,Brook Lopez,CNC,White (MIA) makes marginal contact with Lopez (BKN) that does not affect his ability to defend the play.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1108,20170210MIABKN,20170210MIABKN-0,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,01:47.0,107,Foul: Offensive,Okaro White,Rondae Hollis-Jefferson,INC,White (MIA) extends his arms and delivers the contact to Hollis-Jefferson (BKN) on the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1109,20170210MIABKN,20170210MIABKN-1,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,01:45.0,105,Foul: Shooting,Brook Lopez,Okaro White,CNC,Lopez (BKN) maintains legal guarding position on the shot attempt by White (MIA).,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1110,20170210MIABKN,20170210MIABKN-2,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
Q4,01:39.0,99,Foul: Personal,Okaro White,Rondae Hollis-Jefferson,CNC,White (MIA) makes contact with Hollis-Jefferson (BKN) that does not affect his FOM off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1111,20170210MIABKN,20170210MIABKN-3,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,01:32.0,92,Turnover: Traveling,Caris LeVert,,,[Observable in enhanced video] LeVert (BKN) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1112,20170210MIABKN,20170210MIABKN-4,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
Q4,01:27.0,87,Foul: Shooting,Tyler Johnson,Rondae Hollis-Jefferson,CNC,Johnson (MIA) maintains legal guarding position on the shot attempt by Hollis-Jefferson (BKN).,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1113,20170210MIABKN,20170210MIABKN-5,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,01:21.0,81,Foul: Personal,Rondae Hollis-Jefferson,James Johnson,CNC,Hollis-Jefferson (BKN) maintains legal guarding position and makes incidental contact with Johnson (MIA).,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1114,20170210MIABKN,20170210MIABKN-6,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
Q4,01:13.0,73,Foul: Offensive,Okaro White,Rondae Hollis-Jefferson,CNC,White (MIA) and Hollis-Jefferson (BKN) briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1115,20170210MIABKN,20170210MIABKN-7,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,01:09.0,69,Foul: Loose Ball,Okaro White,Rondae Hollis-Jefferson,CNC,White (MIA) and Hollis-Jefferson (BKN) make incidental contact with one another during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1116,20170210MIABKN,20170210MIABKN-8,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,00:44.3,44.3,Foul: Shooting,Bojan Bogdanovic,Goran Dragic,CNC,Bogdanovic (BKN) maintains legal guarding position and makes incidental contact with Dragic (MIA) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1117,20170210MIABKN,20170210MIABKN-9,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
Q4,00:39.4,39.4,Foul: Shooting,Goran Dragic,Randy Foye,CNC,Dragic (MIA) maintains legal guarding position and makes incidental contact with Foye (BKN) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1118,20170210MIABKN,20170210MIABKN-10,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,BKN,MIA
Q4,00:33.3,33.3,Foul: Personal,Bojan Bogdanovic,James Johnson,CC,Bogdanovic (BKN) makes body to body contact with Johnson (MIA) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=533,20170210MIABKN,20170210MIABKN-11,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
Q4,00:33.3,33.3,Foul: Away from Play,Caris LeVert,Okaro White,,"[Incidental or immaterial] Prior to the inbound pass, LeVert (BKN) grabs White's (MIA) wrist.",http://official.nba.com/last-two-minute-report/?gameNo=0021600799&eventNum=1119,20170210MIABKN,20170210MIABKN-12,MIA,BKN,20170210,Tyler Ford,Tom Washington,Gary Zielinski,,108,99,L2M-MIA-BKN-02-10-17.pdf,https://www.basketball-reference.com/boxscores/201702100BRK.html,MIA,BKN
