period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:57.0,117,Foul: Offensive,Myles Turner,Justin Holiday,CC,Turner (IND) sets the screen on Holiday (CHI) without giving him room to avoid the contact. 01:57.1 01:57.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=545,20171206CHIIND,20171206CHIIND-0,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:50.0,110,Foul: Shooting,Cory Joseph,Kris Dunn,CNC,Joseph (IND) makes marginal contact with Dunn (CHI) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1030,20171206CHIIND,20171206CHIIND-1,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:41.0,101,Turnover: 3 Second Violation,Victor Oladipo,,,[Observable in enhanced video] Oladipo (IND) is in the paint for longer than three seconds and fails to fully clear.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1031,20171206CHIIND,20171206CHIIND-2,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:36.0,96,Foul: Personal,Thaddeus Young,Kris Dunn,CNC,Young (IND) makes marginal contact with Dunn (CHI) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1032,20171206CHIIND,20171206CHIIND-3,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:35.0,95,Foul: Loose Ball,Thaddeus Young,Kris Dunn,CNC,Young (IND) briefly engages with Dunn (CHI) during the loose ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1033,20171206CHIIND,20171206CHIIND-4,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:33.0,93,Foul: Personal,Kris Dunn,Victor Oladipo,CNC,Dunn (CHI) makes marginal contact with Oladipo (IND) that does not affect his SQBR. 01:32.1 01:32.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1034,20171206CHIIND,20171206CHIIND-5,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,IND,CHI
Q4,01:30.0,90,Foul: Personal,Lauri Markkanen,Victor Oladipo,CC,Markkanen (CHI) makes contact with Oladipo (IND) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=552,20171206CHIIND,20171206CHIIND-6,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,IND,CHI
Q4,01:23.0,83,Foul: Offensive,Myles Turner,Denzel Valentine,CNC,Turner (IND) sets the screen on Valentine (CHI) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1035,20171206CHIIND,20171206CHIIND-7,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:21.0,81,Foul: Personal,Denzel Valentine,Cory Joseph,CNC,Valentine (CHI) briefly grasps Joseph's (IND) shorts but does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1036,20171206CHIIND,20171206CHIIND-8,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,IND,CHI
Q4,01:20.0,80,Foul: Shooting,Denzel Valentine,Cory Joseph,CNC,"Valentine (CHI) legally contests Joseph's (IND) jump shot attempt. Any ""high-five"" contact after the release is considered incidental. 01:19.1 01:19.1",http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1037,20171206CHIIND,20171206CHIIND-9,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,IND,CHI
Q4,01:11.0,71,Foul: Personal,Thaddeus Young,Lauri Markkanen,CNC,Young (IND) and Markkanen (CHI) briefly engage and separate.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1038,20171206CHIIND,20171206CHIIND-10,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:09.0,69,Turnover: 3 Second Violation,Myles Turner,,,[Detectable with stop watch] Turner (IND) is in the paint for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1039,20171206CHIIND,20171206CHIIND-11,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
Q4,01:07.8,67.8,Foul: Shooting,Myles Turner,Lauri Markkanen,CNC,Turner (IND) maintains legal guarding position on Markkanen (CHI) and cleanly blocks his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700354&eventNum=1040,20171206CHIIND,20171206CHIIND-12,CHI,IND,20171206,Kane Fitzgerald,Derek Richardson,Josh Tiven,96,98,L2M-CHI-IND-12-06-2017.pdf,https://www.basketball-reference.com/boxscores/201712060IND.html,CHI,IND
