period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:39.0,99,Foul: Defense 3 Second,Nicolas Batum,,,[Detectable with stop watch] Batum (CHA) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1147,20161220LALCHA,20161220LALCHA-0,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,LAL,CHA
Q4,01:29.0,89,Foul: Personal,Nick Young,Marco Belinelli,INC,RO SLA shows Young (LAL) makes contact with Belinelli (CHA) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1148,20161220LALCHA,20161220LALCHA-1,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,01:25.0,85,Turnover: Traveling,Kemba Walker,,INC,Walker (CHA) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1149,20161220LALCHA,20161220LALCHA-2,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,LAL,CHA
Q4,01:22.0,82,Foul: Shooting,Julius Randle,Kemba Walker,CNC,Randle (LAL) maintains legal guarding position and makes incidental contact with Walker (CHA) that does not affect his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1150,20161220LALCHA,20161220LALCHA-3,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,00:57.2,57.2,Foul: Personal,Kemba Walker,Jordan Clarkson,INC,Walker (CHA) trips Clarkson (LAL) and causes him to lose control of the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1151,20161220LALCHA,20161220LALCHA-4,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,LAL,CHA
Q4,00:30.2,30.2,Foul: Loose Ball,Luol Deng,Cody Zeller,CNC,Deng (LAL) makes incidental contact with Zeller (CHA) during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1153,20161220LALCHA,20161220LALCHA-5,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,00:14.8,14.8,Foul: Offensive,Nicolas Batum,Nick Young,CNC,Batum (CHA) makes incidental contact with Young (LAL) on his play to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1155,20161220LALCHA,20161220LALCHA-6,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,LAL,CHA
Q4,00:13.0,13,Foul: Offensive,Julius Randle,Michael Kidd-Gilchrist,CNC,Randle (LAL) makes marginal contact with Kidd-Gilchrist (CHA) during the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=1156,20161220LALCHA,20161220LALCHA-7,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,00:08.7,8.7,Foul: Personal,Julius Randle,Kemba Walker,CC,Randle (LAL) makes body to body contact with Walker (CHA) that affects his ability to control the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=509,20161220LALCHA,20161220LALCHA-8,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,00:06.0,6,Foul: Personal,Jordan Clarkson,Nicolas Batum,CC,Clarkson (LAL) commits a take foul on Batum (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=515,20161220LALCHA,20161220LALCHA-9,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,CHA,LAL
Q4,00:02.8,2.8,Foul: Personal,Kemba Walker,D'Angelo Russell,CC,Walker (CHA) commits a take foul on Russell (LAL).,http://official.nba.com/last-two-minute-report/?gameNo=0021600419&eventNum=524,20161220LALCHA,20161220LALCHA-10,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,,113,117,L2M-LAL-CHA-12-20-16.pdf,https://www.basketball-reference.com/boxscores/201612200CHO.html,LAL,CHA
