period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:58.0,118,Foul: Shooting,Rondae Hollis-Jefferson,DeAndre Jordan,CC,Hollis-Jefferson (BKN) makes contact to Jordan's (LAC) arm that affects his shot attempt near the rim. 01:58.1 01:58.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=613,20180304BKNLAC,20180304BKNLAC-0,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:47.0,107,Foul: Offensive,Rondae Hollis-Jefferson,Tobias Harris,CNC,Hollis-Jefferson (BKN) sets the screen on Harris (LAC) and does not deliver the contact. The two players briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1082,20180304BKNLAC,20180304BKNLAC-1,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:43.0,103,Foul: Shooting,DeAndre Jordan,Caris LeVert,INC,Jordan (LAC) makes contact to LeVert's (BKN) body that affects his driving shot attempt. 01:41.1 01:41.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1083,20180304BKNLAC,20180304BKNLAC-2,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,BKN,LAC
Q4,01:35.0,95,Foul: Shooting,Rondae Hollis-Jefferson,Lou Williams,CNC,Hollis-Jefferson (BKN) legally contests Williams' (LAC) driving shot attempt. 01:34.1 01:34.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1084,20180304BKNLAC,20180304BKNLAC-3,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:24.0,84,Foul: Offensive,Rondae Hollis-Jefferson,Tobias Harris,CNC,Hollis-Jefferson (BKN) sets the screen on Harris (LAC) and does not deliver the contact. The two players briefly engage and separate following the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1085,20180304BKNLAC,20180304BKNLAC-4,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:22.0,82,Foul: Shooting,DeAndre Jordan,Caris LeVert,CNC,"Jordan (LAC) legally contests LeVert's (BKN) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1086,20180304BKNLAC,20180304BKNLAC-5,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,BKN,LAC
Q4,01:21.0,81,Foul: Loose Ball,Spencer Dinwiddie,Doc Rivers,CNC,Dinwiddie (BKN) makes incidental contact with Rivers (LAC) that does not affect his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1087,20180304BKNLAC,20180304BKNLAC-6,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:20.0,80,Foul: Loose Ball,DeMarre Carroll,Tobias Harris,CNC,Carroll (BKN) and Harris (LAC) make incidental contact with each other during rebounding. 01:14.1 01:14.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1088,20180304BKNLAC,20180304BKNLAC-7,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:11.0,71,Foul: Shooting,Rondae Hollis-Jefferson,Lou Williams,CNC,Hollis-Jefferson (BKN) cleanly blocks Williams' (LAC) driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1089,20180304BKNLAC,20180304BKNLAC-8,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
Q4,01:07.0,67,Foul: Shooting,Caris LeVert,Lou Williams,CNC,LeVert (BKN) legally contests Williams' (LAC) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700948&eventNum=1090,20180304BKNLAC,20180304BKNLAC-9,BKN,LAC,20180304,Brent Barnaky,Curtis Blair,Ken Mauer,,120,123,L2M-BKN-LAC-03-04-2018.pdf,https://www.basketball-reference.com/boxscores/201803040LAC.html,LAC,BKN
