period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:56.0,116,Foul: Offensive,Nikola Jokic,Dillon Brooks,CNC,Jokic (DEN) sets the screen on Brooks (MEM) and gives him room to avoid the contact. 01:51.1 01:51.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1030,20180317DENMEM,20180317DENMEM-0,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,MEM,DEN
Q4,01:36.0,96,Foul: Offensive,JaMychal Green,Will Barton,CNC,Green (MEM) sets the screen on Barton (DEN) and gives him room to avoid the contact. 01:28.1 01:28.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1031,20180317DENMEM,20180317DENMEM-1,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,01:16.0,76,Foul: Personal,Jarell Martin,Paul Millsap,CNC,Martin (MEM) makes marginal contact with Millsap (DEN) that does not affect his ability to pass.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1032,20180317DENMEM,20180317DENMEM-2,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,01:13.0,73,Foul: Personal,Dillon Brooks,Will Barton,CNC,Brooks (MEM) maintains a legal guarding position on Barton (DEN).,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1033,20180317DENMEM,20180317DENMEM-3,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,01:12.0,72,Foul: Shooting,Jarell Martin,Will Barton,CNC,Martin (MEM) cleanly blocks Barton's (DEN) shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1033,20180317DENMEM,20180317DENMEM-4,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,01:11.0,71,Foul: Personal,Marc Gasol,Nikola Jokic,CNC,Gasol (MEM) and Jokic (DEN) briefly engage and separate off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1034,20180317DENMEM,20180317DENMEM-5,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,01:07.0,67,Turnover: 24 Second Violation,,,CC,Correctly called 24 second violation.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=650,20180317DENMEM,20180317DENMEM-6,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,,
Q4,01:07.0,67,Foul: Shooting,Tyreke Evans,Will Barton,CNC,Evans (MEM) legally contests Barton's (DEN) jump shot attempt. 01:07.1 01:07.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1035,20180317DENMEM,20180317DENMEM-7,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
Q4,00:59.6,59.6,Foul: Personal,Will Barton,Dillon Brooks,CNC,Barton (DEN) and Brooks (MEM) briefly engage and separate off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1036,20180317DENMEM,20180317DENMEM-8,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,MEM,DEN
Q4,00:55.5,55.5,Turnover: Traveling,Dillon Brooks,,,[Observable in enhanced video] Brooks (MEM) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021701040&eventNum=1037,20180317DENMEM,20180317DENMEM-9,DEN,MEM,20180317,Curtis Blair,Karl Lane,Sean Wright,,94,101,L2M-DEN-MEM-03-17-2018.pdf,https://www.basketball-reference.com/boxscores/201803170MEM.html,DEN,MEM
