period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:47.0,107,Foul: Personal,Avery Bradley,Reggie Jackson,CC,Bradley (BOS) makes contact with the arm and body of Jackson (DET) as he attempts to reach in for the steal.,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=497,20150322DETBOS,20150322DETBOS-0,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,DET,BOS
Q4,01:39.0,99,Foul: Shooting,Phil Pressey,Reggie Jackson,CC,"Pressey (BOS) makes contact with Jackson's (DET) wrist, affecting his shot attempt.",http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=499,20150322DETBOS,20150322DETBOS-1,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,DET,BOS
Q4,01:24.0,84,Foul: Loose Ball,Tayshaun Prince,Kelly Olynyk,CNC,"Prince (DET) and Olynyk (BOS) briefly engage, but let go and do not affect each other's ability to contest the rebound.",http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1319,20150322DETBOS,20150322DETBOS-2,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
Q4,01:11.0,71,Foul: Shooting,Kentavious Caldwell-Pope,Jae Crowder,CC,RHH shows Caldwell-Pope (DET) makes contact with Crowder's (BOS) body and arm during his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=511,20150322DETBOS,20150322DETBOS-3,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
Q4,01:01.0,61,Turnover: Traveling,Reggie Jackson,,CNC,"RHH shows Jackson (DET) gather the ball while on his right foot. He then lands on his left foot first, establishing his pivot. He may move his right foot as many times as he wants.",http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1320,20150322DETBOS,20150322DETBOS-4,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
Q4,00:42.0,42,Foul: Loose Ball,Gerald Wallace,Reggie Jackson,INC,Wallace (BOS) dislodges Jackson (DET) and affects his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1321,20150322DETBOS,20150322DETBOS-5,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,DET,BOS
Q4,00:01.6,1.6,Foul: Shooting,Reggie Jackson,Evan Turner,CNC,RHH shows Turner (BOS) loses control of the ball as he rises up for the jumpshot over Jackson (DET).,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1322,20150322DETBOS,20150322DETBOS-6,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
Q5,04:50.0,290,Foul: Personal,Jae Crowder,Tayshaun Prince,CNC,"L-Slash shows Crowder (BOS) hits the ball, causing Prince (DET) to lose it.",http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1323,20150322DETBOS,20150322DETBOS-7,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,DET,BOS
Q5,04:18.0,258,Turnover: Traveling,Reggie Jackson,,INC,Jackson (DET) moves his pivot foot heel to toe as he spins on the perimeter.,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=1324,20150322DETBOS,20150322DETBOS-8,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
Q5,03:51.0,231,Foul: Personal,Reggie Jackson,Evan Turner,CC,Jackson (DET) grabs and holds Turner (BOS) and prevents him from using the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021401043&eventNum=537,20150322DETBOS,20150322DETBOS-9,DET,BOS,20150322,Tony Brown,Bennett Salvatore,Scott Twardoski,,105,97,L2M-BOS-DET-3-22-15.pdf,https://www.basketball-reference.com/boxscores/201503220BOS.html,BOS,DET
