period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:55.0,115,Foul: Personal,Khris Middleton,Harrison Barnes,CNC,Middleton (MIL) makes marginal contact with Barnes (DAL) that does not affect his FOM. 01:47.1 01:47.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1049,20171208DALMIL,20171208DALMIL-0,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:37.0,97,Foul: Personal,Yogi Ferrell,Thon Maker,CNC,Ferrell (DAL) and Maker (MIL) engage and separate off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1050,20171208DALMIL,20171208DALMIL-1,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,MIL,DAL
Q4,01:32.0,92,Turnover: Traveling,Eric Bledsoe,,,[Observable in enhanced video] Bledsoe (MIL) moves his pivot foot on the spin move.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1051,20171208DALMIL,20171208DALMIL-2,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:32.0,92,Foul: Offensive,Eric Bledsoe,J.J. Barea,CNC,Bledsoe (MIL) makes marginal contact with Barea (DAL) at the end of his drive.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1051,20171208DALMIL,20171208DALMIL-3,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:29.0,89,Foul: Loose Ball,Thon Maker,Dirk Nowitzki,CNC,Maker (MIL) and Nowitzki (DAL) make incidental contact with one another during rebounding. 01:26.1 01:26.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1052,20171208DALMIL,20171208DALMIL-4,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:21.0,81,Foul: Shooting,Giannis Antetokounmpo,Dirk Nowitzki,CNC,"Antetokounmpo (MIL) legally contests Nowitzki's (DAL) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1053,20171208DALMIL,20171208DALMIL-5,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:17.0,77,Turnover: Traveling,Khris Middleton,,,[Incidental or immaterial] Middleton (MIL) moves his pivot foot. 01:16.1 01:16.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1054,20171208DALMIL,20171208DALMIL-6,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:07.0,67,Foul: Personal,Dirk Nowitzki,Thon Maker,CNC,Nowitzki (DAL) makes marginal contact with Maker (MIL) that does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1055,20171208DALMIL,20171208DALMIL-7,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,MIL,DAL
Q4,01:03.0,63,Foul: Loose Ball,Giannis Antetokounmpo,Dirk Nowitzki,CNC,Antetokounmpo (MIL) and Nowitzki (DAL) make incidental contact during the loose ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1056,20171208DALMIL,20171208DALMIL-8,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
Q4,01:01.0,61,Foul: Loose Ball,Giannis Antetokounmpo,Harrison Barnes,CNC,Antetokounmpo (MIL) and Barnes (DAL) make incidental contact during the loose ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700372&eventNum=1057,20171208DALMIL,20171208DALMIL-9,DAL,MIL,20171208,Brandon Adair,Mike Callahan,David Guthrie,,102,109,L2M-DAL-MIL-12-08-2017.pdf,https://www.basketball-reference.com/boxscores/201712080MIL.html,DAL,MIL
