period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:55.0,115,Foul: Offensive,DeMarcus Cousins,Stephen Curry,CNC,Cousins (SAC) sets the screen on Curry (GSW) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1154,20170204GSWSAC,20170204GSWSAC-0,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,GSW,SAC
Q4,01:40.0,100,Foul: Personal,Matt Barnes,Stephen Curry,CNC,Barnes (SAC) makes incidental contact with Curry (GSW) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1155,20170204GSWSAC,20170204GSWSAC-1,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,GSW,SAC
Q4,01:39.0,99,Foul: Loose Ball,Stephen Curry,Darren Collison,,"[Observable in enhanced video] Curry (GSW) grabs the arm of Collison (SAC), restricting his ability to retrieve the basketball.",http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1156,20170204GSWSAC,20170204GSWSAC-2,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,SAC,GSW
Q4,01:33.0,93,Foul: Offensive,Draymond Green,Darren Collison,CNC,Green (GSW) sets the screen on Collison (SAC) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1157,20170204GSWSAC,20170204GSWSAC-3,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,SAC,GSW
Q4,01:16.0,76,Foul: Offensive,Matt Barnes,Stephen Curry,INC,"Barnes (SAC) sets the screen on Curry (GSW) and extends his hip into him, affecting his ability to defend the play.",http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1158,20170204GSWSAC,20170204GSWSAC-4,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,GSW,SAC
Q4,01:15.0,75,Foul: Defense 3 Second,Kevin Durant,,,[Detectable with stop watch] Durant (GSW) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1159,20170204GSWSAC,20170204GSWSAC-5,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,SAC,GSW
Q4,01:09.0,69,Turnover: Traveling,DeMarcus Cousins,,,[Observable in enhanced video] Cousins (SAC) moves his pivot foot at the end of his move to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1160,20170204GSWSAC,20170204GSWSAC-6,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,GSW,SAC
Q4,01:07.0,67,Foul: Shooting,Kevin Durant,DeMarcus Cousins,CNC,Durant (GSW) maintains legal guarding position as he defends Cousins' (SAC) shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=1161,20170204GSWSAC,20170204GSWSAC-7,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,SAC,GSW
Q4,01:06.0,66,Turnover: 24 Second Violation,,,CC,Correctly called 24 second violation.,http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=491,20170204GSWSAC,20170204GSWSAC-8,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,,
Q4,01:06.0,66,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor that the field goal attempt did not make contact with the rim is confirmed.",http://official.nba.com/last-two-minute-report/?gameNo=0021600764&eventNum=492,20170204GSWSAC,20170204GSWSAC-9,GSW,SAC,20170204,Matt Boland,Jacyn Goble,Bill Spooner,,106,109,L2M-GSW-SAC-02-04-17.pdf,https://www.basketball-reference.com/boxscores/201702040SAC.html,,
