period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:56.0,116,Foul: Offensive,Al-Farouq Aminu,Shane Larkin,CNC,Aminu (POR) sets the screen on Larkin (BOS) and does not deliver contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1048,20180323BOSPOR,20180323BOSPOR-0,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,01:55.0,115,Foul: Personal,Shane Larkin,Damian Lillard,INC,RO SLA/RHH show Larkin (BOS) dislodge Lillard's (POR) hand from the ball and the contact affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1048,20180323BOSPOR,20180323BOSPOR-1,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:54.0,114,Foul: Shooting,Al Horford,Damian Lillard,CNC,Horford (BOS) cleanly blocks Lillard's (POR) driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1049,20180323BOSPOR,20180323BOSPOR-2,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:49.0,109,Foul: Offensive,Al-Farouq Aminu,Terry Rozier,CNC,Aminu (POR) sets the screen on Rozier (BOS) and does not deliver contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1050,20180323BOSPOR,20180323BOSPOR-3,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,01:46.0,106,Foul: Shooting,Al Horford,Damian Lillard,CNC,Horford (BOS) makes marginal contact with Lillard (POR) defending his drive to the basket and shot attempt. 01:45.1 01:45.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1051,20180323BOSPOR,20180323BOSPOR-4,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:33.0,93,Foul: Personal,Evan Turner,Jayson Tatum,CNC,Turner (POR) and Tatum (POR) briefly engage and separate off ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1052,20180323BOSPOR,20180323BOSPOR-5,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,POR
Q4,01:30.0,90,Foul: Shooting,Evan Turner,Jayson Tatum,CNC,RHH shows Turner (POR) make incidental contact with Tatum (BOS) that does not affect his drive to the basket and shot attempt. 01:29.1 01:29.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1053,20180323BOSPOR,20180323BOSPOR-6,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,01:23.0,83,Turnover: 5 Second Inbound,Evan Turner,,CNC,Turner (POR) releases the inbound pass within five seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1054,20180323BOSPOR,20180323BOSPOR-7,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,01:23.0,83,Foul: Personal,Shane Larkin,Damian Lillard,CC,Larkin (BOS) makes contact with Lillard that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=576,20180323BOSPOR,20180323BOSPOR-8,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:19.0,79,Foul: Shooting,Shane Larkin,Damian Lillard,CNC,RATR shows that Larkin (BOS) legally contests Lillard's (POR) jump shot attempt and makes incidental contact that does not affect his ability to land safely. 01:16.1 01:16.1,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1055,20180323BOSPOR,20180323BOSPOR-9,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:07.0,67,Foul: Offensive,Al Horford,CJ McCollum,CNC,Horford (BOS) sets the screen on McCollum (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1056,20180323BOSPOR,20180323BOSPOR-10,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,01:01.0,61,Foul: Personal,Al-Farouq Aminu,Al Horford,CNC,Aminu (POR) maintains legal guarding position and makes incidental contact with Horford (BOS) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1057,20180323BOSPOR,20180323BOSPOR-11,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,00:56.5,56.5,Foul: Shooting,Maurice Harkless,Marcus Morris,CNC,Harkless (POR) legally contests Morris' (BOS) jump shot attempt and makes incidental foot to foot contact after Morris lands safely. Period 00:54.9 00:54.9,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1058,20180323BOSPOR,20180323BOSPOR-12,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,00:51.0,51,Turnover: Traveling,Damian Lillard,Marcus Morris,,[Observable in enhanced video] Lillard (POR) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1059,20180323BOSPOR,20180323BOSPOR-13,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
Q4,00:47.9,47.9,Foul: Shooting,Marcus Morris,Damian Lillard,CC,Morris (BOS) is not in a legal guarding position and makes leg to leg contact with Lillard (POR) that affects his driving shot attempt. 00:48.0 00:48.0,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=585,20180323BOSPOR,20180323BOSPOR-14,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:35.0,35,Foul: Offensive,Terry Rozier,Evan Turner,CNC,Rozier (BOS) sets the screen on Turner (POR) and gives him room to avoid the contact. 00:32.8 00:32.8,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1060,20180323BOSPOR,20180323BOSPOR-15,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:29.5,29.5,Foul: Shooting,Jayson Tatum,CJ McCollum,CNC,Tatum (BOS) maintains legal guarding position and makes incidental contact with McCollum (POR) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1061,20180323BOSPOR,20180323BOSPOR-16,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:28.3,28.3,Foul: Personal,Terry Rozier,CJ McCollum,CNC,McCollum (POR) and Rozier (BOS) briefly engage and separate during the inbound. 00:28.4 00:28.4,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1062,20180323BOSPOR,20180323BOSPOR-17,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:10.7,10.7,Turnover: 5 Second Inbound,Terry Rozier,,CNC,Rozier (BOS) releases the inbound pass within five seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1063,20180323BOSPOR,20180323BOSPOR-18,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:10.7,10.7,Foul: Offensive,Jayson Tatum,Damian Lillard,CNC,Tatum (BOS) makes marginal contact with Lillard (POR) upon receiving the pass.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1063,20180323BOSPOR,20180323BOSPOR-19,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,POR,BOS
Q4,00:08.5,8.5,Foul: Shooting,CJ McCollum,Jayson Tatum,CNC,McCollum (POR) legally contests Tatum's (BOS) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021701086&eventNum=1064,20180323BOSPOR,20180323BOSPOR-20,BOS,POR,20180323,Derrick Collins,David Guthrie,Scott Wall,,105,100,L2M-BOS-POR-03-23-2018.pdf,https://www.basketball-reference.com/boxscores/201803230POR.html,BOS,POR
