period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:54.0,114,Instant Replay: Overturn Ruling,,,CC,"After communicating with the Replay Center, the offensive goaltending call on the floor was overturned.",http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=472,20161106MILDAL,20161106MILDAL-0,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,,
Q4,01:41.0,101,Turnover: 3 Second Violation,Andrew Bogut,,,[Detectable with stop watch] Bogut (DAL) is in the paint for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1145,20161106MILDAL,20161106MILDAL-1,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q4,01:39.0,99,Foul: Shooting,Giannis Antetokounmpo,Harrison Barnes,CNC,Antetokounmpo (MIL) maintains legal guarding position on Barnes' (DAL) drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1146,20161106MILDAL,20161106MILDAL-2,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,01:20.0,80,Foul: Offensive,Jabari Parker,Wesley Matthews,CNC,Parker (MIL) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1147,20161106MILDAL,20161106MILDAL-3,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,01:07.0,67,Foul: Shooting,Jabari Parker,Jose Juan Barea,CC,Parker (MIL) makes contact with Barea's (DAL) arms that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=484,20161106MILDAL,20161106MILDAL-4,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:51.6,51.6,Turnover: Traveling,Jason Terry,,,[Observable in enhanced video] Terry (MIL) splits his feet on the perimeter.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1148,20161106MILDAL,20161106MILDAL-5,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:47.4,47.4,Foul: Loose Ball,Jabari Parker,Andrew Bogut,CNC,Parker (MIL) knocks the ball away cleanly from Bogut (DAL).,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1149,20161106MILDAL,20161106MILDAL-6,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:37.3,37.3,Foul: Personal,Wesley Matthews,Jabari Parker,CC,Matthews (DAL) makes contact with Parker (MIL) that affects his SQBR on the drive to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=490,20161106MILDAL,20161106MILDAL-7,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q4,00:35.6,35.6,Turnover: Traveling,Matthew Dellavedova,,,[Observable in enhanced video] Dellavedova (MIL) splits his feet on the perimeter.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1150,20161106MILDAL,20161106MILDAL-8,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:30.9,30.9,Foul: Offensive,Greg Monroe,Andrew Bogut,INC,Monroe (MIL) dislodges Bogut (DAL) from his legal guarding position on his drive to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1189,20161106MILDAL,20161106MILDAL-9,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:17.6,17.6,Foul: Offensive,Andrew Bogut,Greg Monroe,CNC,Bogut (DAL) briefly grabs Monroe's (MIL) jersey but it does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1151,20161106MILDAL,20161106MILDAL-10,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q4,00:14.1,14.1,Foul: Offensive,Andrew Bogut,Greg Monroe,CNC,The contact from Bogut (DAL) does not affect Monroe's (MIL) ability to defend.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1152,20161106MILDAL,20161106MILDAL-11,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q4,00:13.8,13.8,Foul: Shooting,Greg Monroe,Harrison Barnes,CNC,Monroe (MIL) maintains legal guarding position and makes incidental contact with Barnes (DAL) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1152,20161106MILDAL,20161106MILDAL-12,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:02.2,2.2,Turnover: Traveling,Giannis Antetokounmpo,,INC,Antetokounmpo (MIL) takes more than the two allowed steps after the gather.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1153,20161106MILDAL,20161106MILDAL-13,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q4,00:00.0,0,Foul: Loose Ball,Harrison Barnes,Jabari Parker,CNC,The loose ball contact initiated by Barnes (DAL) occurs after the game clock expires.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1154,20161106MILDAL,20161106MILDAL-14,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q5,01:04.0,64,Foul: Offensive,Andrew Bogut,Matthew Dellavedova,CNC,Bogut (DAL) sets the screen on Dellavedova (MIL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1155,20161106MILDAL,20161106MILDAL-15,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
Q5,01:03.0,63,Foul: Personal,Miles Plumlee,Jose Juan Barea,CNC,Plumlee (MIL) makes incidental contact with Barea (DAL) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1156,20161106MILDAL,20161106MILDAL-16,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q5,00:56.4,56.4,Foul: Offensive,Greg Monroe,Wesley Matthews,CNC,Monroe (MIL) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=1157,20161106MILDAL,20161106MILDAL-17,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,DAL,MIL
Q5,00:55.4,55.4,Foul: Personal,Wesley Matthews,Mirza Teletovic,CC,Matthews (DAL) makes contact with Teletovic (MIL) that affects his FOM away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600090&eventNum=553,20161106MILDAL,20161106MILDAL-18,MIL,DAL,20161106,Nick Buchert,Justin Van Duyne,Tom Washington,75,86,L2M-MIL-DAL-11-6-16.pdf,http://www.basketball-reference.com/boxscores/201611060DAL.html,MIL,DAL
