period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:51.0,111,Foul: Offensive,Dirk Nowitzki,Anthony Morrow,CNC,Nowitzki (DAL) sets the screen on Morrow (OKC) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1275,20151122DALOKC,20151122DALOKC-0,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,OKC,DAL
Q4,01:23.0,83,Foul: Offensive,Steven Adams,Wesley Matthews,CNC,Adams (OKC) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1276,20151122DALOKC,20151122DALOKC-1,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,01:18.0,78,Foul: Shooting,Dion Waiters,Wesley Matthews,INC,RHH shows Waiters (OKC) has a hand on Matthews (DAL) and delivers body contact on the shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1277,20151122DALOKC,20151122DALOKC-2,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,01:05.0,65,Foul: Shooting,Jose Juan Barea,Russell Westbrook,CNC,Barea (DAL) maintains legal guarding position as he contests Westbrook's (OKC) post-up and turnaround shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1278,20151122DALOKC,20151122DALOKC-3,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,OKC,DAL
Q4,00:41.2,41.2,Foul: Loose Ball,Steven Adams,Zaza Pachulia,CC,Adams (OKC) dislodges Pachulia (DAL) and affects his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=528,20151122DALOKC,20151122DALOKC-4,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,00:20.2,20.2,Foul: Shooting,Serge Ibaka,Deron Williams,CNC,Ibaka (OKC) legally contests Williams' (DAL) jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1279,20151122DALOKC,20151122DALOKC-5,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,00:17.9,17.9,Foul: Loose Ball,Zaza Pachulia,Steven Adams,CC,"Both players engage and Pachulia (DAL) holds Adams (OKC), affecting his ability to retrieve the rebound.",http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=546,20151122DALOKC,20151122DALOKC-6,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,OKC,DAL
Q4,00:17.2,17.2,Foul: Personal,Serge Ibaka,Dirk Nowitzki,CNC,Ibaka (OKC) and Nowitzki (DAL) briefly engage and separate during the inbounds play.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1280,20151122DALOKC,20151122DALOKC-7,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,00:09.3,9.3,Foul: Shooting,Serge Ibaka,Deron Williams,CNC,Ibaka (OKC) maintains legal guarding position as he defends Williams' (DAL) drive to the basket and layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1281,20151122DALOKC,20151122DALOKC-8,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
Q4,00:05.7,5.7,Foul: Shooting,Dion Waiters,Wesley Matthews,CNC,LATR shows Waiters (OKC) maintains legal guarding position and makes contact with the ball as he defends Matthews' (DAL) shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500199&eventNum=1282,20151122DALOKC,20151122DALOKC-9,DAL,OKC,20151122,Eric Dalen,Derrick Stafford,Gary Zielinski,114,117,L2M-DAL-OKC-11-22-15.pdf,http://www.basketball-reference.com/boxscores/201511220OKC.html,DAL,OKC
