period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:50.0,110,Turnover: Traveling,Dario Saric,,,[Observable in enhanced video] Saric (PHI) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1043,20171028PHIDAL,20171028PHIDAL-0,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
Q4,01:48.0,108,Foul: Shooting,Harrison Barnes,Dario Saric,CNC,Barnes (DAL) maintains legal guarding position and makes incidental contact with Saric (PHI) that does not affect his drive to the basket and shot attempt. 01:44.1 01:44.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1044,20171028PHIDAL,20171028PHIDAL-1,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,PHI,DAL
Q4,01:40.0,100,Foul: Shooting,Ben Simmons,Wesley Matthews,CNC,Simmons (PHI) maintains legal guarding position and makes incidental contact with Matthews (DAL) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1045,20171028PHIDAL,20171028PHIDAL-2,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
Q4,01:38.0,98,Foul: Loose Ball,Wesley Matthews,Robert Covington,CNC,Matthews (DAL) makes incidental contact with Covington (PHI) during the rebound. 01:34.1 01:34.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1046,20171028PHIDAL,20171028PHIDAL-3,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,PHI,DAL
Q4,01:28.0,88,Foul: Offensive,Joel Embiid,Wesley Matthews,CNC,Embiid (PHI) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1047,20171028PHIDAL,20171028PHIDAL-4,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
Q4,01:22.0,82,Foul: Loose Ball,Yogi Ferrell,Joel Embiid,CNC,Ferrell (DAL) and Embiid (PHI) make incidental contact with one another during rebounding. 01:19.1 01:19.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1048,20171028PHIDAL,20171028PHIDAL-5,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,PHI,DAL
Q4,01:05.0,65,Foul: Personal,T.J. McConnell,Dirk Nowitzki,CNC,McConnell (PHI) makes marginal contact with Nowitzki (DAL) that does not affect his FOM. 01:03.1 01:03.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1049,20171028PHIDAL,20171028PHIDAL-6,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
Q4,00:46.4,46.4,Foul: Loose Ball,Wesley Matthews,T.J. McConnell,CNC,Matthews (DAL) makes incidental contact with McConnell (PHI) during the loose ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1050,20171028PHIDAL,20171028PHIDAL-7,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,PHI,DAL
Q4,00:45.9,45.9,Foul: Personal,Dario Saric,Harrison Barnes,CNC,Saric (PHI) makes incidental contact with Barnes (DAL) that does not affect his SQBR. 00:45.2 00:45.2,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1051,20171028PHIDAL,20171028PHIDAL-8,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
Q4,00:39.5,39.5,Foul: Personal,Dario Saric,Dirk Nowitzki,CNC,Saric (PHI) and Nowitzki (DAL) briefly engage and separate off ball. Period 00:37.1 00:37.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700081&eventNum=1052,20171028PHIDAL,20171028PHIDAL-9,PHI,DAL,20171028,Nick Buchert,Marc Davis,Derek Richardson,112,110,L2M-PHI-DAL-10-28-2017.pdf,https://www.basketball-reference.com/boxscores/201710280DAL.html,DAL,PHI
