period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:31.0,91,Foul: Shooting,Al Jefferson,Al Horford,CNC,Jefferson's (CHA) contact is incidental and does not affect Horford's (ATL) shooting movement.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=1301,20151030CHAATL,20151030CHAATL-0,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,ATL,CHA
Q4,01:22.0,82,Foul: Offensive,Kent Bazemore,Nicolas Batum,CC,Bazemore (ATL) uses his left arm to create space and clear out Batum (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=504,20151030CHAATL,20151030CHAATL-1,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,CHA,ATL
Q4,00:49.5,49.5,Foul: Personal,Kemba Walker,Jeff Teague,CC,Walker (CHA) makes contact with Teague (ATL) on the perimeter and affects his RSBQ.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=510,20151030CHAATL,20151030CHAATL-2,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,ATL,CHA
Q4,00:35.0,35,Foul: Personal,Thabo Sefolosha,Kemba Walker,INC,Sefolosha (ATL) makes contact with Walker (CHA) on the perimeter and affects his RSBQ.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=1302,20151030CHAATL,20151030CHAATL-3,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,CHA,ATL
Q4,00:15.4,15.4,Foul: Personal,Jeremy Lin,Jeff Teague,IC,Lin (CHA) knocks the ball away from Teague (ATL) and the contact is incidental.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=528,20151030CHAATL,20151030CHAATL-4,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,ATL,CHA
Q4,00:13.6,13.6,Foul: Personal Take,Kemba Walker,Lamar Patterson,CC,Walker (CHA) commits a take foul on Patterson (ATL).,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=550,20151030CHAATL,20151030CHAATL-5,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,ATL,CHA
Q4,00:06.6,6.6,Foul: Shooting,Al Horford,Kemba Walker,CNC,Horford's (ATL) contact is incidental and does not affect Walker's (CHA) shooting movement.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=1303,20151030CHAATL,20151030CHAATL-6,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,CHA,ATL
Q4,00:03.7,3.7,Foul: Personal,Nicolas Batum,Al Horford,CNC,The contact between Batum (CHA) and Horford (ATL) is incidental on the inbound pass.,http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=1304,20151030CHAATL,20151030CHAATL-7,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,ATL,CHA
Q4,00:02.3,2.3,Instant Replay: Support Ruling,,,,"[Observable in enhanced video] After communicating with the Replay Center, the officials determined that the ball went OOB with 00:02.8 seconds left.",http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=567,20151030CHAATL,20151030CHAATL-8,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,,
Q4,00:02.3,2.3,Instant Replay: Support Ruling,,,,"[Observable in enhanced video] After communicating with the Replay Center, the officials determined that Horford (ATL) was the last player to touch the ball.",http://official.nba.com/last-two-minute-report/?gameNo=0021500026&eventNum=566,20151030CHAATL,20151030CHAATL-9,CHA,ATL,20151030,Jason Phillips,Dedric Taylor,Scott Wall,,94,97,L2M-CHA-ATL-10-30-15.pdf,https://www.basketball-reference.com/boxscores/201510300ATL.html,,
