period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:17.0,77,Foul: Personal,Serge Ibaka,Jonas Valanciunas,CC,Ibaka (OKC) grabs Valanciunas (TOR) after he secures the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=534,20151104TOROKC,20151104TOROKC-0,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:49.1,49.1,Foul: Shooting,Dion Waiters,DeMar DeRozan,CNC,Waiters (OKC) maintains legal guarding position as he defends DeRozan's (TOR) drive to the basket. The contact does not affect his ability to take the shot.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1280,20151104TOROKC,20151104TOROKC-1,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:42.1,42.1,Foul: Offensive,Russell Westbrook,Cory Joseph,INC,Westbrook (OKC) pushes off Joseph (TOR) with his elbow to create space.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1281,20151104TOROKC,20151104TOROKC-2,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:40.3,40.3,Foul: Shooting,Jonas Valanciunas,Russell Westbrook,CNC,Valanciunas (TOR) maintains legal guarding position as he absorbs the contact from Westbrook (OKC) while defending the driving layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1282,20151104TOROKC,20151104TOROKC-3,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,OKC,TOR
Q4,00:20.1,20.1,Foul: Personal,Russell Westbrook,DeMar DeRozan,CNC,Westbrook (OKC) makes contact with the ball prior to making incidental contact with DeRozan's (TOR) hand while reaching in for the steal.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1283,20151104TOROKC,20151104TOROKC-4,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:16.8,16.8,Foul: Personal,Russell Westbrook,DeMarre Carroll,CC,Westbrook (OKC) commits a take foul on Carroll (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=548,20151104TOROKC,20151104TOROKC-5,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:14.1,14.1,Foul: Shooting,Jonas Valanciunas,Kevin Durant,CC,Valanciunas (TOR) makes contact with Durant's (OKC) body that affects his layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=558,20151104TOROKC,20151104TOROKC-6,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,OKC,TOR
Q4,00:13.7,13.7,Foul: Personal,Russell Westbrook,Jonas Valanciunas,CNC,LHH shows Westbrook (OKC) cleanly strips the ball from Valanciunas (TOR).,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1284,20151104TOROKC,20151104TOROKC-7,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
Q4,00:11.4,11.4,Turnover: Out of Bounds,Russell Westbrook,,INC,LHH shows Westbrook touches the ball from OOB prior to the jump ball situation.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1285,20151104TOROKC,20151104TOROKC-8,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,,
Q4,00:11.0,11,Foul: Loose Ball,Serge Ibaka,Jonas Valanciunas,CNC,Ibaka (OKC) clamps Valanciunas' (TOR) arm and affects his ability to jump.,http://official.nba.com/last-two-minute-report/?gameNo=0021500066&eventNum=1286,20151104TOROKC,20151104TOROKC-9,TOR,OKC,20151104,Sean Corbin,Dedric Taylor,Sean Wright,103,98,L2M-TOR-OKC-11-4-15.pdf,http://www.basketball-reference.com/boxscores/201511040OKC.html,TOR,OKC
