period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:53.0,113,Foul: Personal,Wesley Matthews,Devin Booker,CNC,Matthews (DAL) makes incidental contact with Booker (PHO) as he makes contact with the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1084,20170311PHODAL,20170311PHODAL-0,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:52.0,112,Turnover: Stepped out of Bounds,Devin Booker,,CNC,Booker (PHO) does not step OOB when he regains possession of the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1084,20170311PHODAL,20170311PHODAL-1,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,01:50.0,110,Foul: Defense 3 Second,Seth Curry,,CNC,Curry (DAL) exits the lane within 3 seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1085,20170311PHODAL,20170311PHODAL-2,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:48.0,108,Turnover: Traveling,TJ Warren,,,[Observable in enhanced video] Warren (PHO) moves his pivot foot at the start of his dribble.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1086,20170311PHODAL,20170311PHODAL-3,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,01:43.0,103,Foul: Personal,Wesley Matthews,Devin Booker,CNC,Matthews (DAL) maintains legal guarding position and makes incidental contact with Booker (PHO) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1087,20170311PHODAL,20170311PHODAL-4,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:42.0,102,Foul: Personal,Harrison Barnes,Devin Booker,INC,Barnes (DAL) makes foot to foot contact with Booker (PHO) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1103,20170311PHODAL,20170311PHODAL-5,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:41.0,101,Turnover: Traveling,Devin Booker,,INC,Booker (PHO) takes more than two steps after the gather.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1088,20170311PHODAL,20170311PHODAL-6,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,01:30.0,90,Foul: Loose Ball,TJ Warren,Harrison Barnes,CNC,Warren (PHO) makes incidental contact with Barnes (DAL) during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1089,20170311PHODAL,20170311PHODAL-7,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,01:20.0,80,Foul: Offensive,Marquese Chriss,Wesley Matthews,CNC,Chriss (PHO) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1090,20170311PHODAL,20170311PHODAL-8,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,01:17.0,77,Foul: Shooting,Wesley Matthews,Devin Booker,CNC,Matthews (DAL) maintains legal guarding position and makes incidental contact with Booker (PHO) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1092,20170311PHODAL,20170311PHODAL-9,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:06.0,66,Foul: Offensive,Devin Harris,TJ Warren,CNC,"Harris (DAL) firms up his position and sets the screen on Warren (PHO), absorbing the contact.",http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1093,20170311PHODAL,20170311PHODAL-10,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:03.0,63,Turnover: Traveling,Harrison Barnes,,,[Observable in enhanced video] RHH shows Barnes (DAL) move his pivot foot at the start of his dribble.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1094,20170311PHODAL,20170311PHODAL-11,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,01:01.0,61,Foul: Shooting,TJ Warren,Harrison Barnes,CC,Warren (PHO) makes contact to Barnes' (DAL) arms that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=552,20170311PHODAL,20170311PHODAL-12,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,00:52.6,52.6,Foul: Offensive,Marquese Chriss,Wesley Matthews,CNC,Chriss (PHO) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1095,20170311PHODAL,20170311PHODAL-13,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,00:47.9,47.9,Foul: Personal,Wesley Matthews,Marquese Chriss,CNC,Matthews (DAL) and Chriss (PHO) briefly engage and separate in the post.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1096,20170311PHODAL,20170311PHODAL-14,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,00:39.9,39.9,Foul: Offensive,Dirk Nowitzki,Eric Bledsoe,CNC,Nowitzki (DAL) sets the screen on Bledsoe (PHO) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1097,20170311PHODAL,20170311PHODAL-15,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,00:35.6,35.6,Turnover: Traveling,Dirk Nowitzki,,,[Observable in enhanced video] Nowitzki (DAL) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1098,20170311PHODAL,20170311PHODAL-16,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,PHO,DAL
Q4,00:34.8,34.8,Foul: Personal,Marquese Chriss,Dirk Nowitzki,INC,Chriss (PHO) makes contact with Nowitzki (DAL) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1099,20170311PHODAL,20170311PHODAL-17,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
Q4,00:30.8,30.8,Foul: Shooting,Devin Booker,Wesley Matthews,CNC,"Booker (PHO) legally contests Matthews' (DAL) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021600982&eventNum=1100,20170311PHODAL,20170311PHODAL-18,PHO,DAL,20170311,Tony Brothers,Mitchell Ervin,Leroy Richardson,100,98,L2M-PHX-DAL-03-11-17.pdf,http://www.basketball-reference.com/boxscores/201703110DAL.html,DAL,PHO
