period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:58.0,118,Foul: Shooting,Dirk Nowitzki,James Harden,CNC,LHH shows that Nowitzki (DAL) cleanly strips the ball from Harden (HOU).,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1243,20151204HOUDAL,20151204HOUDAL-0,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:57.0,117,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the court that the ball was last touched by Harden (HOU) was upheld. Dallas was awarded possession.",http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=509,20151204HOUDAL,20151204HOUDAL-1,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,,
Q4,01:51.0,111,Foul: Offensive,Dirk Nowitzki,Trevor Ariza,CNC,Nowitzki (DAL) makes incidental contact with Ariza (HOU) as he cuts away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1278,20151204HOUDAL,20151204HOUDAL-2,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:50.0,110,Foul: Offensive,Wesley Matthews,Trevor Ariza,CNC,Matthews (DAL) sets the screen on Ariza (HOU) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1278,20151204HOUDAL,20151204HOUDAL-3,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:37.0,97,Foul: Personal,Dirk Nowitzki,James Harden,CNC,LATR shows that Nowitzki (DAL) cleanly strips the ball from Harden (HOU).,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1279,20151204HOUDAL,20151204HOUDAL-4,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:37.0,97,Foul: Offensive,Corey Brewer,Wesley Matthews,CNC,Brewer (HOU) sets the screen on Matthews (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1279,20151204HOUDAL,20151204HOUDAL-5,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,DAL,HOU
Q4,01:37.0,97,Foul: Personal,Zaza Pachulia,Terrence Jones,CNC,Pachulia (DAL) and Jones (HOU) make incidental contact with one another away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1279,20151204HOUDAL,20151204HOUDAL-6,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:26.0,86,Foul: Loose Ball,Dirk Nowitzki,Trevor Ariza,CC,"Nowitzki (DAL) dislodges Ariza (HOU) from behind, affecting his ability to retrieve the rebound.",http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=517,20151204HOUDAL,20151204HOUDAL-7,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
Q4,01:18.0,78,Foul: Personal,Trevor Ariza,Wesley Matthews,CNC,Ariza (HOU) and Matthews (DAL) briefly engage and separate away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1280,20151204HOUDAL,20151204HOUDAL-8,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,DAL,HOU
Q4,01:14.0,74,Turnover: Traveling,Dirk Nowitzki,,INC,Nowitzki (DAL) shuffles his feet multiple times after catching the pass.,http://official.nba.com/last-two-minute-report/?gameNo=0021500287&eventNum=1281,20151204HOUDAL,20151204HOUDAL-9,HOU,DAL,20151204,Brent Barnaky,Gediminas Petraitis,Tom Washington,,100,96,L2M-HOU-DAL-12-4-15.pdf,https://www.basketball-reference.com/boxscores/201512040DAL.html,HOU,DAL
