period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:53.0,113,Foul: Offensive,LeBron James,DeMarre Carroll,CC,Carroll (ATL) establishes himself in the direct path of James (CLE) before the contact occurs.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=542,20150524ATLCLE,20150524ATLCLE-0,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,ATL,CLE
Q4,01:40.0,100,Foul: Shooting,Tristan Thompson,Jeff Teague,CNC,Thompson's (CLE) contact does not affect Teague's (ATL) shot.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1401,20150524ATLCLE,20150524ATLCLE-1,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,ATL,CLE
Q4,01:24.0,84,Foul: Loose Ball,Kent Bazemore,LeBron James,CC,"Bazemore (ATL) bumps James (CLE) and hits his arm as he is rebounding, causing him to lose his balance.",http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=551,20150524ATLCLE,20150524ATLCLE-2,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,CLE,ATL
Q4,00:42.5,42.5,Foul: Personal,LeBron James,Paul Millsap,CNC,James (CLE) does not prevent Millsap (ATL) from freely moving.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1402,20150524ATLCLE,20150524ATLCLE-3,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,ATL,CLE
Q4,00:31.7,31.7,Foul: Personal,Jeff Teague,LeBron James,CNC,Teague (ATL) is in legal guarding position when James (CLE) attempts to jump/slip by him.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1403,20150524ATLCLE,20150524ATLCLE-4,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,CLE,ATL
Q4,00:18.1,18.1,Foul: Personal,DeMarre Carroll,Iman Shumpert,CC,Carroll (ATL) trips Shumpert (CLE) and causes him to go to the floor.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=564,20150524ATLCLE,20150524ATLCLE-5,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,CLE,ATL
Q4,00:02.0,2,Foul: Personal,LeBron James,DeMarre Carroll,CNC,James (CLE) does not go through Carroll (ATL).,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1404,20150524ATLCLE,20150524ATLCLE-6,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,ATL,CLE
Q5,04:49.0,289,Foul: Offensive,Mike Scott,Iman Shumpert,CNC,Scott (ATL) does not push off of Shumpert (CLE).,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1405,20150524ATLCLE,20150524ATLCLE-7,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,CLE,ATL
Q5,04:41.0,281,Foul: Shooting,J.R. Smith,DeMarre Carroll,CNC,Smith (CLE) cleanly blocks Carroll's (ATL) shot.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1406,20150524ATLCLE,20150524ATLCLE-8,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,ATL,CLE
Q5,04:19.0,259,Foul: Loose Ball,Mike Scott,Tristan Thompson,CNC,Scott (ATL) engages Thompson (CLE) but does not prevent him from attempting to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0041400303&eventNum=1407,20150524ATLCLE,20150524ATLCLE-9,ATL,CLE,20150524,Tony Brothers,John Goble,Ed Malloy,111,114,L2M-ATL-CLE-5-24-15-GAME-3.pdf,http://www.basketball-reference.com/boxscores/201505240CLE.html,CLE,ATL
