period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:59.0,119,Foul: Offensive,Nikola Jokic,Terry Rozier,CNC,Jokic (DEN) sets the screen on Rozier (BOS) and gives him room to avoid the contact. 01:50.1 01:50.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1086,20180129BOSDEN,20180129BOSDEN-0,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,BOS,DEN
Q4,01:37.0,97,Foul: Personal,Will Barton,Kyrie Irving,CNC,Barton (DEN) cleanly steals the ball from Irving (BOS). 01:35.1 01:35.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1087,20180129BOSDEN,20180129BOSDEN-1,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,BOS,DEN
Q4,01:28.0,88,Foul: Offensive,Trey Lyles,Kyrie Irving,CNC,Lyles (DEN) sets the screen on Irving (BOS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1088,20180129BOSDEN,20180129BOSDEN-2,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,BOS,DEN
Q4,01:25.0,85,Foul: Shooting,Jaylen Brown,Will Barton,CNC,Brown (BOS) maintains legal guarding position and makes incidental contact with Barton (DEN) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1089,20180129BOSDEN,20180129BOSDEN-3,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,DEN,BOS
Q4,01:25.0,85,Turnover: 3 Second Violation,Al Horford,,CNC,Horford (BOS) is in the paint for less than three seconds without actively guarding an opponent when the shot is imminent. 01:23.1 01:23.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1089,20180129BOSDEN,20180129BOSDEN-4,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,DEN,BOS
Q4,01:13.0,73,Foul: Personal,Al Horford,Gary Harris,CNC,Horford (BOS) and Harris (DEN) briefly engage and disengage.,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1090,20180129BOSDEN,20180129BOSDEN-5,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,DEN,BOS
Q4,00:59.0,59,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor that Irving (BOS) did not release his field goal attempt prior to the expiration of the shot clock is confirmed.",http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=614,20180129BOSDEN,20180129BOSDEN-6,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,,
Q4,00:59.0,59,Turnover: 24 Second Violation,,,CC,Correctly called 24 second violation. 00:59.1 00:59.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=612,20180129BOSDEN,20180129BOSDEN-7,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,,
Q4,00:54.3,54.3,Foul: Personal,Al Horford,Jamal Murray,CNC,Horford (BOS) reaches in and makes contact with the ball while defending Murray (DEN).,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1092,20180129BOSDEN,20180129BOSDEN-8,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,DEN,BOS
Q4,00:44.9,44.9,Foul: Shooting,Semi Ojeleye,Jamal Murray,CNC,Ojeleye (BOS) maintains legal guarding position and makes incidental contact with Murray (DEN) that does not affect his drive to the basket and shot attempt. 00:43.2 00:43.2,http://official.nba.com/last-two-minute-report/?gameNo=0021700743&eventNum=1093,20180129BOSDEN,20180129BOSDEN-9,BOS,DEN,20180129,James Capers,Kevin Cutler,Tre Maddox,,111,110,L2M-BOS-DEN-01-29-2018.pdf,https://www.basketball-reference.com/boxscores/201801290DEN.html,DEN,BOS
