period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:49.0,109,Foul: Shooting,Wesley Matthews,Ryan Anderson,CC,Matthews (DAL) makes contact with Anderson's (NOP) arm that affects his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=511,20160102NOPDAL,20160102NOPDAL-0,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,NOP,DAL
Q4,01:39.0,99,Foul: Personal,Eric Gordon,Dirk Nowitzki,CNC,Gordon (NOP) makes incidental contact with Nowitzki (DAL) that does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1288,20160102NOPDAL,20160102NOPDAL-1,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,DAL,NOP
Q4,01:36.0,96,Foul: Offensive,Dirk Nowitzki,Norris Cole,INC,Nowitzki (DAL) sets the screen on Cole (NOP) without giving him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1289,20160102NOPDAL,20160102NOPDAL-2,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,NOP,DAL
Q4,01:29.0,89,Foul: Loose Ball,Zaza Pachulia,Eric Gordon,CNC,Pachulia (DAL) and Gordon (NOP) briefly engage and separate during rebounding.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1290,20160102NOPDAL,20160102NOPDAL-3,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,NOP,DAL
Q4,01:13.0,73,Turnover: Traveling,Ryan Anderson,,INC,Anderson (NOP) splits his feet on the perimeter as he makes his move.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1294,20160102NOPDAL,20160102NOPDAL-4,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,DAL,NOP
Q4,01:10.0,70,Foul: Shooting,Zaza Pachulia,Ryan Anderson,IC,Pachulia (DAL) legally contests Anderson's (NOP) shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=519,20160102NOPDAL,20160102NOPDAL-5,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,NOP,DAL
Q4,01:05.0,65,Violation: Kicked Ball,Eric Gordon,,IC,Gordon (NOP) does not intentionally kick the ball on the play.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=525,20160102NOPDAL,20160102NOPDAL-6,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,DAL,NOP
Q4,01:01.0,61,Foul: Offensive,Dirk Nowitzki,Anthony Davis,CNC,Nowitzki (DAL) and Davis (NOP) make incidental contact with one another on the perimeter.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1291,20160102NOPDAL,20160102NOPDAL-7,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,NOP,DAL
Q4,00:41.4,41.4,Foul: Offensive,Norris Cole,Jose Juan Barea,CC,Cole (NOP) sets the screen on Barea (DAL) and continues to hold him after setting the screen.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=532,20160102NOPDAL,20160102NOPDAL-8,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,DAL,NOP
Q4,00:12.3,12.3,Foul: Offensive,Jrue Holiday,Jose Juan Barea,CNC,Holiday (NOP) makes incidental contact with Barea (DAL) as he drives to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021500501&eventNum=1292,20160102NOPDAL,20160102NOPDAL-9,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,DAL,NOP
