period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:41.0,101,Foul: Personal,Karl-Anthony Towns,Nikola Jokic,CNC,Towns (MIN) makes marginal contact with Jokic (DEN) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1118,20170122DENMIN,20170122DENMIN-0,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,DEN,MIN
Q4,01:23.0,83,Foul: Shooting,Jameer Nelson,Tyus Jones,CNC,Nelson (DEN) maintains legal guarding position and makes incidental contact with Jones (MIN) on the shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1119,20170122DENMIN,20170122DENMIN-1,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:55.1,55.1,Turnover: Traveling,Gary Harris,,CC,Harris (DEN) moves his pivot foot before releasing his dribble.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=460,20170122DENMIN,20170122DENMIN-2,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:49.0,49,Foul: Offensive,Tyus Jones,Wilson Chandler,CNC,Jones (MIN) sets the screen on Chandler (DEN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1120,20170122DENMIN,20170122DENMIN-3,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,DEN,MIN
Q4,00:35.0,35,Foul: Defense 3 Second,Karl-Anthony Towns,,INC,Towns (MIN) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1121,20170122DENMIN,20170122DENMIN-4,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,DEN,MIN
Q4,00:34.0,34,Turnover: Traveling,Danilo Gallinari,,INC,Gallinari (DEN) moves his pivot foot.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1122,20170122DENMIN,20170122DENMIN-5,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:23.6,23.6,Foul: Personal,Jameer Nelson,Tyus Jones,CC,Nelson (DEN) commits a take foul on Jones (MIN).,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=470,20170122DENMIN,20170122DENMIN-6,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:15.9,15.9,Foul: Personal,Wilson Chandler,Andrew Wiggins,CC,Chandler (DEN) commits a take foul on Wiggins (MIN).,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=476,20170122DENMIN,20170122DENMIN-7,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:07.0,7,Foul: Defense 3 Second,Karl-Anthony Towns,,,Towns (MIN) is imminently guarding an opponent in the lane.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1125,20170122DENMIN,20170122DENMIN-8,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,DEN,MIN
Q4,00:01.3,1.3,Foul: Personal,Nikola Jokic,Kris Dunn,CC,Jokic (DEN) commits a take foul on Dunn (MIN).,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=483,20170122DENMIN,20170122DENMIN-9,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,MIN,DEN
Q4,00:01.3,1.3,Foul: Personal,Tyus Jones,Jameer Nelson,CNC,Jones (MIN) makes marginal contact with Nelson (DEN) that does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021600664&eventNum=1126,20170122DENMIN,20170122DENMIN-10,DEN,MIN,20170122,Dan Crawford,Pat Fraher,Dedric Taylor,,108,111,L2M-DEN-MIN-01-22-17.pdf,https://www.basketball-reference.com/boxscores/201701220MIN.html,DEN,MIN
