period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:49.0,109,Foul: Personal,Giannis Antetokounmpo,Nicolas Batum,CNC,Antetokounmpo (MIL) cleanly strips the ball from Batum (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1258,20151129MILCHA,20151129MILCHA-0,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
Q4,01:32.0,92,Foul: Personal,Greg Monroe,Kemba Walker,CNC,Monroe (MIL) does not affect Walker's (CHA) RSBQ at the start of the drive.,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1259,20151129MILCHA,20151129MILCHA-1,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
Q4,01:25.0,85,Foul: Offensive,Cody Zeller,Jerryd Bayless,CNC,"Zeller (CHA) sets the screen on Bayless (MIL) and firms up, giving him room to avoid the contact.",http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1260,20151129MILCHA,20151129MILCHA-2,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,MIL,CHA
Q4,01:23.0,83,Foul: Shooting,Greg Monroe,Kemba Walker,CNC,RHH shows that Monroe (MIL) maintains legal guarding position and makes incidental contact with Walker (CHA) that does not affect his layup attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1261,20151129MILCHA,20151129MILCHA-3,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
Q4,01:21.0,81,Foul: Shooting,Giannis Antetokounmpo,Nicolas Batum,CNC,L-Slash and RATR shows that Antetokounmpo (MIL) cleanly blocks Batum's (CHA) shot attempt. Any body contact that occurs after the block is considered incidental.,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1262,20151129MILCHA,20151129MILCHA-4,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
Q4,01:18.0,78,Foul: Personal,Nicolas Batum,Jerryd Bayless,CC,Batum (CHA) makes body contact with Bayless (MIL) that affects his RSBQ and causes him to fall to the floor.,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=461,20151129MILCHA,20151129MILCHA-5,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,MIL,CHA
Q4,01:13.0,73,Foul: Personal,Jeremy Lamb,O.J. Mayo,CNC,Lamb (CHA) and Mayo (MIL) briefly engage and separate away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1263,20151129MILCHA,20151129MILCHA-6,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,MIL,CHA
Q4,00:54.6,54.6,Foul: Personal,Jerryd Bayless,Kemba Walker,CNC,Bayless (MIL) obtains a legal guarding position prior to the contact with Walker (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=1264,20151129MILCHA,20151129MILCHA-7,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
Q4,00:18.1,18.1,Foul: Personal,O.J. Mayo,Kemba Walker,CC,Mayo (MIL) commits a take foul on Walker (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021500246&eventNum=477,20151129MILCHA,20151129MILCHA-8,MIL,CHA,20151129,Nick Buchert,Eric Dalen,Ed Malloy,82,87,L2M-MIL-CHA-11-29-15.pdf,http://www.basketball-reference.com/boxscores/201511290CHO.html,CHA,MIL
