period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:51.0,111,Foul: Personal,Russell Westbrook,Tomas Satoransky,CNC,Westbrook (OKC) makes incidental contact with Satoransky (WAS) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1059,20180130OKCWAS,20180130OKCWAS-0,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:42.0,102,Foul: Personal,Carmelo Anthony,Tomas Satoransky,CNC,Anthony (OKC) makes marginal contact with Satoransky (WAS) that does not affect his ability to pass.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1060,20180130OKCWAS,20180130OKCWAS-1,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:41.0,101,Foul: Shooting,Russell Westbrook,Marcin Gortat,CNC,Westbrook (OKC) does not make contact with Gortat (WAS) as he defends the shot attempt. 01:30.1 01:30.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1061,20180130OKCWAS,20180130OKCWAS-2,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:29.0,89,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, it was determined that the foul committed by Adams (OKC) did not meet the criteria for a clear path foul.",http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=657,20180130OKCWAS,20180130OKCWAS-3,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,,
Q4,01:29.0,89,Foul: Personal,Steven Adams,Bradley Beal,CC,Adams (OKC) grabs and holds Beal (WAS) and the contact occurs prior to his upward shooting motion.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=655,20180130OKCWAS,20180130OKCWAS-4,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:27.0,87,Foul: Offensive,Marcin Gortat,Paul George,CNC,Gortat (WAS) is firming up in a legal screening position in George's (OKC) path and does not deliver contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1062,20180130OKCWAS,20180130OKCWAS-5,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,OKC,WAS
Q4,01:25.0,85,Foul: Personal,Paul George,Otto Porter Jr.,CNC,George (OKC) makes incidental contact with Porter Jr. (WAS) that does not affect his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1063,20180130OKCWAS,20180130OKCWAS-6,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:24.0,84,Turnover: Traveling,Otto Porter Jr.,,CNC,Porter Jr. (WAS) ends his dribble and does not take more than two steps after his gather. 01:22.1 01:22.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1064,20180130OKCWAS,20180130OKCWAS-7,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,OKC,WAS
Q4,01:13.0,73,Foul: Offensive,Steven Adams,Otto Porter Jr.,CNC,Adams (OKC) sets the screen on Porter Jr. (WAS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1065,20180130OKCWAS,20180130OKCWAS-8,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,WAS,OKC
Q4,01:07.0,67,Foul: Shooting,Tomas Satoransky,Russell Westbrook,CNC,Satoransky (WAS) maintains legal guarding position and makes incidental contact with Westbrook (OKC) that does not affect his drive to the basket and shot attempt. 01:05.1 01:05.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1066,20180130OKCWAS,20180130OKCWAS-9,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,OKC,WAS
Q4,01:00.0,60,Foul: Offensive,Marcin Gortat,Josh Huestis,CNC,Gortat (WAS) makes marginal contact with Huestis (OKC) that does not affect his ability to defend the play.,http://official.nba.com/last-two-minute-report/?gameNo=0021700744&eventNum=1067,20180130OKCWAS,20180130OKCWAS-10,OKC,WAS,20180130,Tony Brothers,Jacyn Goble,Marat Kogut,96,102,L2M-OKC-WAS-01-30-2018.pdf,https://www.basketball-reference.com/boxscores/201801300WAS.html,OKC,WAS
