period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:55.0,115,Foul: Shooting,Markieff Morris,Ersan Ilyasova,CNC,Morris (WAS) maintains legal guarding position and makes incidental contact with Ilyasova (ATL) that does not affect his drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1150,20170322ATLWAS,20170322ATLWAS-0,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,ATL,WAS
Q4,01:47.0,107,Foul: Shooting,Tim Hardaway Jr.,John Wall,CC,Hardaway Jr. (ATL) makes contact to Wall's (WAS) arm that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=569,20170322ATLWAS,20170322ATLWAS-1,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,WAS,ATL
Q4,01:45.0,105,Foul: Personal,Markieff Morris,Dwight Howard,CNC,Morris (WAS) cleanly strips the ball from Howard (ATL).,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1151,20170322ATLWAS,20170322ATLWAS-2,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,ATL,WAS
Q4,01:43.0,103,Foul: Personal,Markieff Morris,Dwight Howard,CNC,Morris (WAS) makes contact with the ball and any contact with Howard (ATL) is incidental.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1152,20170322ATLWAS,20170322ATLWAS-3,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,ATL,WAS
Q4,01:37.0,97,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the ruling on the floor of a 2pt field goal by Schroder (ATL) is confirmed.",http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=576,20170322ATLWAS,20170322ATLWAS-4,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,,
Q4,01:26.0,86,Foul: Offensive,Markieff Morris,Dennis Schroder,CNC,Morris (WAS) sets the screen on Schroder (ATL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1153,20170322ATLWAS,20170322ATLWAS-5,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,ATL,WAS
Q4,01:26.0,86,Foul: Defense 3 Second,Dwight Howard,,,[Detectable with stop watch] Howard (ATL) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1153,20170322ATLWAS,20170322ATLWAS-6,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,WAS,ATL
Q4,01:17.0,77,Foul: Shooting,Dwight Howard,Markieff Morris,CNC,Howard (ATL) makes marginal contact with Morris (WAS) that does not affect his shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1154,20170322ATLWAS,20170322ATLWAS-7,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,WAS,ATL
Q4,01:10.0,70,Foul: Offensive,Dwight Howard,Markieff Morris,CNC,Howard (ATL) sets the screen on Morris (WAS) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=1155,20170322ATLWAS,20170322ATLWAS-8,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,WAS,ATL
Q4,01:07.0,67,Foul: Shooting,Marcin Gortat,Ersan Ilyasova,CC,Gortat (WAS) makes contact to Ilyasova's (ATL) body that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601063&eventNum=581,20170322ATLWAS,20170322ATLWAS-9,ATL,WAS,20170322,Eric Dalen,David Guthrie,Bill Kennedy,,100,104,L2M-ATL-WAS-03-22-17.pdf,https://www.basketball-reference.com/boxscores/201703220WAS.html,ATL,WAS
