period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:56.0,116,Foul: Offensive,Nikola Jokic,Michael Kidd-Gilchrist,CNC,Jokic (DEN) sets the screen on Kidd-Gilchrist (CHA) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1103,20170331DENCHA,20170331DENCHA-0,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,01:49.0,109,Foul: Personal,Gary Harris,Kemba Walker,CC,Harris (DEN) makes body to body contact with Walker (CHA) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=499,20170331DENCHA,20170331DENCHA-1,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,01:46.0,106,Foul: Offensive,Frank Kaminsky,Gary Harris,CNC,Kaminsky (CHA) sets the screen on Harris (DEN) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1104,20170331DENCHA,20170331DENCHA-2,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,DEN,CHA
Q4,01:32.0,92,Foul: Personal,Nicolas Batum,Danilo Gallinari,,[Incidental or immaterial] Batum (CHA) grabs Gallinari's (DEN) jersey during the inbound.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1105,20170331DENCHA,20170331DENCHA-3,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,DEN,CHA
Q4,01:32.0,92,Foul: Shooting,Nikola Jokic,Kemba Walker,CC,Jokic (DEN) makes contact to Walker's (CHA) arm that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=502,20170331DENCHA,20170331DENCHA-4,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,01:30.0,90,Foul: Offensive,Kenneth Faried,Kemba Walker,CNC,Faried (DEN) sets the screen on Walker (CHA) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1106,20170331DENCHA,20170331DENCHA-5,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,01:28.0,88,Foul: Offensive,Kenneth Faried,Nicolas Batum,CNC,Faried (DEN) sets the screen on Batum (CHA) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1107,20170331DENCHA,20170331DENCHA-6,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,01:03.0,63,Foul: Shooting,Jamal Murray,Nicolas Batum,CNC,Murray (DEN) makes marginal contact with Batum (CHA) that does not affect his jump shot attempt or ability to land.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1108,20170331DENCHA,20170331DENCHA-7,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,00:57.0,57,Turnover: Traveling,Nikola Jokic,,,[Observable in enhanced video] Jokic (DEN) splits his feet on the perimeter.,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=1109,20170331DENCHA,20170331DENCHA-8,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
Q4,00:35.5,35.5,Foul: Shooting,Kenneth Faried,Kemba Walker,CC,Faried (DEN) is late to the spot and does not obtain a legal guarding position outside of the restricted area prior to the contact with Walker (CHA).,http://official.nba.com/last-two-minute-report/?gameNo=0021601127&eventNum=514,20170331DENCHA,20170331DENCHA-9,DEN,CHA,20170331,Sean Corbin,Brian Forte,Derek Richardson,114,122,L2M-DEN-CHA-03-31-17.pdf,http://www.basketball-reference.com/boxscores/201703310CHO.html,CHA,DEN
