period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,ref_4,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:17.0,77,Foul: Personal,Nerlens Noel,Dwight Powell,CNC,Noel (PHI) makes incidental contact with Powell (DAL) that does not affect his FOM away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1279,20151116DALPHI,20151116DALPHI-0,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,DAL,PHI
Q4,01:13.0,73,Foul: Offensive,Zaza Pachulia,Isaiah Canaan,CNC,Pachulia (DAL) sets the screen on Canaan (PHI) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1280,20151116DALPHI,20151116DALPHI-1,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,PHI,DAL
Q4,00:37.8,37.8,Foul: Offensive,Dirk Nowitzki,Jerami Grant,CNC,Nowitzki (DAL) and Grant (PHI) briefly engage and separate as they attempt to establish post position.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1281,20151116DALPHI,20151116DALPHI-2,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,PHI,DAL
Q4,00:35.5,35.5,Foul: Offensive,Wesley Matthews,JaKarr Sampson,CNC,Matthews (DAL) sets the screen on Sampson (PHI) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1282,20151116DALPHI,20151116DALPHI-3,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,PHI,DAL
Q4,00:23.5,23.5,Foul: Loose Ball,Deron Williams,Nerlens Noel,INC,Williams (DAL) dislodges Noel (PHI) and affects his ability to retrieve the rebound.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1284,20151116DALPHI,20151116DALPHI-4,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,PHI,DAL
Q4,00:21.5,21.5,Foul: Personal,JaKarr Sampson,Deron Williams,CC,Sampson (PHI) commits a take foul on Williams (DAL).,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=589,20151116DALPHI,20151116DALPHI-5,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,DAL,PHI
Q4,00:16.1,16.1,Foul: Offensive,Nerlens Noel,Raymond Felton,CNC,Noel (PHI) sets the screen on Felton (DAL) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1285,20151116DALPHI,20151116DALPHI-6,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,DAL,PHI
Q4,00:14.9,14.9,Foul: Shooting,Zaza Pachulia,Hollis Thompson,CNC,Pachulia (DAL) legally contests Thompson's (PHI) shot and allows him to land after the attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021500152&eventNum=1285,20151116DALPHI,20151116DALPHI-7,DAL,PHI,20151116,Mark Lindsay,J.T. Orr,Sean Wright,,92,86,L2M-DAL-PHI-11-16-15.pdf,https://www.basketball-reference.com/boxscores/201511160PHI.html,PHI,DAL
