period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:53.0,113,Foul: Offensive,Patrick Patterson,Kyrie Irving,CNC,Patterson (TOR) sets the screen on Irving (CLE) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1218,20161115TORCLE,20161115TORCLE-0,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
Q4,01:39.0,99,Foul: Technical,Kyle Lowry,,CC,All technical fouls are reviewed by League Operations.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=524,20161115TORCLE,20161115TORCLE-1,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,,
Q4,01:39.0,99,Foul: Shooting,Kyle Lowry,Kevin Love,CC,Lowry (TOR) makes contact with Love (CLE) that affects his SQBR to the basket.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=523,20161115TORCLE,20161115TORCLE-2,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
Q4,01:26.0,86,Foul: Personal,Richard Jefferson,Patrick Patterson,CC,Jefferson (CLE) makes contact with Patterson (TOR) that affects his FOM away from the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=531,20161115TORCLE,20161115TORCLE-3,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,TOR,CLE
Q4,01:18.0,78,Foul: Shooting,Richard Jefferson,DeMar DeRozan,CC,Jefferson (CLE) makes contact with DeRozan's (TOR) body that affects his jump shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=533,20161115TORCLE,20161115TORCLE-4,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,TOR,CLE
Q4,01:05.0,65,Foul: Personal,Jonas Valanciunas,Channing Frye,CNC,Valanciunas (TOR) makes incidental contact with Frye (CLE) that does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1221,20161115TORCLE,20161115TORCLE-5,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
Q4,00:59.0,59,Foul: Offensive,Jonas Valanciunas,Kyrie Irving,CNC,Valanciunas (TOR) sets the screen on Irving (CLE) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1223,20161115TORCLE,20161115TORCLE-6,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
Q4,00:34.8,34.8,Foul: Shooting,DeMar DeRozan,LeBron James,CNC,DeRozan (TOR) maintains legal guarding position as he contests James' (CLE) driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1225,20161115TORCLE,20161115TORCLE-7,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
Q4,00:31.6,31.6,Foul: Shooting,Kyrie Irving,Kyle Lowry,CNC,"Irving (CLE) legally contests Lowry's (TOR) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1227,20161115TORCLE,20161115TORCLE-8,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,TOR,CLE
Q4,00:26.6,26.6,Foul: Personal,Patrick Patterson,LeBron James,CNC,Powell (TOR) and Patterson (TOR) maintain legal guarding position while defending James (CLE) in the backcourt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600153&eventNum=1228,20161115TORCLE,20161115TORCLE-9,TOR,CLE,20161115,Steve Anderson,Brent Barnaky,Tom Washington,117,121,L2M-TOR-CLE-11-15-16.pdf,http://www.basketball-reference.com/boxscores/201611150CLE.html,CLE,TOR
