period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:55.0,115,Foul: Offensive,Tyson Chandler,Allen Crabbe,CNC,Chandler (PHX) sets the screen on Crabbe (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1157,20161102PORPHO,20161102PORPHO-0,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,01:53.0,113,Foul: Shooting,Allen Crabbe,Devin Booker,CC,Crabbe (POR) makes excessive contact to Booker's (PHX) arm on the shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=523,20161102PORPHO,20161102PORPHO-1,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,01:46.0,106,Foul: Offensive,Maurice Harkless,Eric Bledsoe,CNC,Harkless (POR) sets the screen on Bledsoe (PHX) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1158,20161102PORPHO,20161102PORPHO-2,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,01:36.0,96,Foul: Offensive,Tyson Chandler,Allen Crabbe,CNC,Chandler (PHX) sets the screen on Crabbe (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1159,20161102PORPHO,20161102PORPHO-3,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,01:19.0,79,Foul: Personal,Tyson Chandler,Damian Lillard,,[Incidental or immaterial] Chandler (PHX) makes body to body contact with Lillard (POR) that affects his SQBR.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1160,20161102PORPHO,20161102PORPHO-4,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,01:00.0,60,Foul: Shooting,Damian Lillard,TJ Warren,CC,Lillard (POR) is late to the spot and initiates body to body contact with Warren (PHX) that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=534,20161102PORPHO,20161102PORPHO-5,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,00:46.4,46.4,Foul: Shooting,PJ Tucker,Damian Lillard,CC,Tucker (PHX) makes contact with Lillard's (POR) body that affects his driving shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=539,20161102PORPHO,20161102PORPHO-6,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:44.9,44.9,Foul: Offensive,PJ Tucker,Maurice Harkless,CNC,Tucker (PHX) sets the screen on Harkless (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1161,20161102PORPHO,20161102PORPHO-7,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:42.7,42.7,Foul: Shooting,Evan Turner,TJ Warren,CNC,Turner (POR) maintains legal guarding position on Warren's (PHX) drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1162,20161102PORPHO,20161102PORPHO-8,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,00:24.0,24,Turnover: Traveling,Damian Lillard,,CNC,Lillard (POR) takes the allowed two steps after the gather.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1163,20161102PORPHO,20161102PORPHO-9,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHO,POR
Q4,00:23.8,23.8,Foul: Shooting,Eric Bledsoe,Damian Lillard,CNC,Bledsoe (PHX) maintains legal guarding position on Lillard's (POR) drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1164,20161102PORPHO,20161102PORPHO-10,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:15.7,15.7,Foul: Shooting,Maurice Harkless,PJ Tucker,CC,Harkless (POR) makes contact with Tucker's (PHX) right arm in an attempt to reach for the ball.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=551,20161102PORPHO,20161102PORPHO-11,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,00:10.2,10.2,Foul: Personal,PJ Tucker,Damian Lillard,CNC,LHH shows that Tucker (PHX) knocks the ball away cleanly from Lillard (POR).,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1165,20161102PORPHO,20161102PORPHO-12,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:06.7,6.7,Foul: Offensive,PJ Tucker,Damian Lillard,CNC,Tucker (PHX) sets the screen on Lillard (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1166,20161102PORPHO,20161102PORPHO-13,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:04.4,4.4,Foul: Offensive,PJ Tucker,Damian Lillard,CNC,Tucker (PHX) sets the screen on Lillard (POR) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1167,20161102PORPHO,20161102PORPHO-14,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
Q4,00:02.2,2.2,Foul: Shooting,Evan Turner,Eric Bledsoe,CNC,Turner (POR) maintains legal guarding position on Bledsoe's (PHX) drive to the basket and shot attempt.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1168,20161102PORPHO,20161102PORPHO-15,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,00:01.1,1.1,Foul: Offensive,Meyers Leonard,Brandon Knight,CNC,Leonard (POR) sets the screen on Knight (PHX) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1169,20161102PORPHO,20161102PORPHO-16,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHX,POR
Q4,00:00.0,0,Instant Replay: Support Ruling,,,CC,"After communicating with the Replay Center, the call on the floor that the basket was scored before time expired was upheld.",http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=577,20161102PORPHO,20161102PORPHO-17,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,,
Q5,01:47.0,107,Foul: Defense 3 Second,Meyers Leonard,,INC,Leonard (POR) is in the paint without actively guarding an opponent for longer than three seconds.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1170,20161102PORPHO,20161102PORPHO-18,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHO,POR
Q5,01:39.0,99,Foul: Personal,Allen Crabbe,Tyson Chandler,CNC,Crabbe (POR) briefly grabs Chander's (PHX) jersey but the contact does not affect his FOM.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1171,20161102PORPHO,20161102PORPHO-19,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,PHO,POR
Q5,01:38.0,98,Foul: Offensive,Tyson Chandler,Allen Crabbe,INC,Chandler (PHX) sets the screen on Crabbe (POR) and does not give him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021600063&eventNum=1172,20161102PORPHO,20161102PORPHO-20,POR,PHO,20161102,Brent Barnaky,Marc Davis,Scott Twardoski,115,118,L2M-POR-PHX-11-2-16.pdf,http://www.basketball-reference.com/boxscores/201611020PHO.html,POR,PHX
