period,time,seconds_left,call_type,committing_player,disadvantaged_player,review_decision,comment,video,game_id,play_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,disadvantaged_team,committing_team
Q4,01:53.0,113,Foul: Shooting,Jrue Holiday,De'Aaron Fox,CNC,Holiday (NOP) maintains legal guarding position and makes incidental contact with Fox (SAC) that does not affect his drive to the basket and shot attempt. 01:49.1 01:49.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1043,20171026NOPSAC,20171026NOPSAC-0,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,SAC,NOP
Q4,01:48.0,108,Foul: Shooting,Bogdan Bogdanovic,Jrue Holiday,CC,Bogdanovic (SAC) makes body to body contact with Holiday (NOP) that affects his driving shot attempt. 01:48.1 01:48.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=628,20171026NOPSAC,20171026NOPSAC-1,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,01:36.0,96,Foul: Offensive,Willie Cauley-Stein,E'Twaun Moore,CNC,Cauley-Stein (SAC) sets the screen on Moore (NOP) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1044,20171026NOPSAC,20171026NOPSAC-2,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,01:32.0,92,Foul: Shooting,Jrue Holiday,De'Aaron Fox,CNC,"Holiday (NOP) legally contests Fox's (SAC) jump shot attempt. Any ""high-five"" contact after the release is considered incidental.",http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1045,20171026NOPSAC,20171026NOPSAC-3,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,SAC,NOP
Q4,01:29.0,89,Foul: Loose Ball,Dante Cunningham,Zach Randolph,CNC,Cunningham (NOP) and Randolph (SAC) briefly engage and separate during rebounding. 01:27.1 01:27.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1046,20171026NOPSAC,20171026NOPSAC-4,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,SAC,NOP
Q4,01:18.0,78,Foul: Offensive,DeMarcus Cousins,De'Aaron Fox,CNC,Cousins (NOP) sets the screen on Fox (SAC) and gives him room to avoid the contact. 01:15.1 01:15.1,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1047,20171026NOPSAC,20171026NOPSAC-5,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,SAC,NOP
Q4,01:01.0,61,Foul: Offensive,Willie Cauley-Stein,Jrue Holiday,CNC,Cauley-Stein (SAC) sets the screen on Holiday (NOP) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1048,20171026NOPSAC,20171026NOPSAC-6,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,00:57.5,57.5,Turnover: Traveling,Bogdan Bogdanovic,,,[Observable in enhanced video] Bogdanovic (SAC) slides his pivot foot. 00:50.2 00:50.2,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1049,20171026NOPSAC,20171026NOPSAC-7,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,00:40.5,40.5,Foul: Shooting,Zach Randolph,DeMarcus Cousins,CNC,Randolph (SAC) makes marginal contact with Cousins (NOP) that does not affect his shot attempt. 00:33.2 00:33.2,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1050,20171026NOPSAC,20171026NOPSAC-8,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,00:26.0,26,Foul: Offensive,Willie Cauley-Stein,Jameer Nelson,CNC,Cauley-Stein (SAC) sets the screen on Nelson (NOP) and gives him room to avoid the contact.,http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1052,20171026NOPSAC,20171026NOPSAC-9,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,NOP,SAC
Q4,00:24.0,24,Foul: Personal,Dante Cunningham,Willie Cauley-Stein,CNC,"Cunningham (NOP) makes marginal contact with Cauley-Stein (SAC) that does not affect his SQBR. Period Event Assessments: CC = Correct Call, IC = Incorrect Call, CNC = Correct Non-Call, INC = Incorrect Non-Call",http://official.nba.com/last-two-minute-report/?gameNo=0021700069&eventNum=1053,20171026NOPSAC,20171026NOPSAC-10,NOP,SAC,20171026,Sean Corbin,Mark Lindsay,Scott Twardoski,114,106,L2M-NOP-SAC-10-26-2017.pdf,https://www.basketball-reference.com/boxscores/201710260SAC.html,SAC,NOP
