date,home,away,committing_team,disadvantaged_team,review_decision
20150403,CHI,DET,CHI,DET,CC
20150403,CHI,DET,CHI,DET,CC
20150403,CHI,DET,DET,CHI,CC
20150403,CHI,DET,DET,CHI,CC
20150403,SAC,NOP,,,CC
20150403,SAC,NOP,NOP,SAC,INC
20150403,SAC,NOP,SAC,NOP,CC
20150403,SAC,NOP,SAC,NOP,CC
20150403,SAC,NOP,NOP,SAC,INC
20150403,SAC,NOP,SAC,NOP,CC
20150403,SAC,NOP,SAC,NOP,CC
20150403,SAC,NOP,SAC,NOP,CC
20150403,SAC,NOP,,,CC
20150403,MEM,OKC,OKC,MEM,INC
20150403,MEM,OKC,MEM,OKC,CC
20150403,MEM,OKC,OKC,MEM,CC
20150403,MEM,OKC,OKC,MEM,CC
20150403,MEM,OKC,OKC,MEM,INC
20150403,MEM,OKC,MEM,OKC,CC
20150403,MEM,OKC,OKC,MEM,CC
20150403,BKN,TOR,,,CC
20150403,BKN,TOR,TOR,BKN,CC
20150403,BKN,TOR,TOR,BKN,CC
20150403,BKN,TOR,TOR,TOR,CC
20150404,TOR,BOS,TOR,BOS,INC
20150404,TOR,BOS,BOS,TOR,CC
20150404,TOR,BOS,BOS,TOR,INC
20150404,TOR,BOS,BOS,TOR,INC
20150404,TOR,BOS,TOR,BOS,CC
20150404,TOR,BOS,BOS,TOR,CC
20150404,TOR,BOS,BOS,TOR,CC
20150404,TOR,BOS,TOR,BOS,CC
20150404,TOR,BOS,BOS,TOR,CC
20150404,TOR,BOS,TOR,BOS,CC
20150404,TOR,BOS,TOR,BOS,CC
20150404,TOR,BOS,,,CC
20150404,TOR,BOS,,,CC
20150404,MIL,ORL,,,INC
20150404,MIL,ORL,ORL,MIL,CC
20150404,MIL,ORL,MIL,ORL,CC
20150404,MIL,ORL,MIL,ORL,CC
20150404,CHA,PHI,PHI,CHA,CC
20150404,CHA,PHI,CHA,PHI,CC
20150404,CHA,PHI,CHA,PHI,INC
20150404,PHO,UTA,,,CC
20150404,PHO,UTA,PHO,UTA,INC
20150404,PHO,UTA,UTA,PHO,CC
20150404,PHO,UTA,,,CC
20150404,PHO,UTA,UTA,PHO,CC
20150404,PHO,UTA,UTA,PHO,CC
20150404,PHO,UTA,PHO,UTA,INC
20150405,CLE,CHI,CHI,CLE,INC
20150405,CLE,CHI,CHI,CLE,CC
20150405,CLE,CHI,CLE,CHI,INC
20150405,CLE,CHI,CLE,CHI,CC
20150405,CLE,CHI,CHI,CLE,CC
20150405,CLE,CHI,CHI,CLE,CC
20150405,OKC,HOU,OKC,HOU,CC
20150405,OKC,HOU,OKC,HOU,INC
20150405,OKC,HOU,HOU,OKC,CC
20150405,OKC,HOU,OKC,HOU,CC
20150405,OKC,HOU,OKC,HOU,CC
20150405,OKC,HOU,OKC,HOU,CC
20150405,OKC,HOU,OKC,HOU,INC
20150405,OKC,HOU,OKC,HOU,CC
20150405,OKC,HOU,HOU,OKC,INC
20150405,NYK,PHI,PHI,NYK,CC
20150405,NYK,PHI,,,CC
20150405,NYK,PHI,PHI,NYK,CC
20150405,NYK,PHI,,,CC
20150407,NOP,GSW,GSW,NOP,CC
20150407,NOP,GSW,GSW,NOP,CC
20150407,NOP,GSW,NOP,GSW,INC
20150407,NOP,GSW,NOP,GSW,INC
20150407,NOP,GSW,,,CC
20150407,NOP,GSW,GSW,NOP,CC
20150407,NOP,GSW,GSW,NOP,CC
20150407,NOP,GSW,NOP,GSW,CC
20150407,NOP,GSW,GSW,NOP,INC
20150408,BKN,ATL,BKN,ATL,CC
20150408,BKN,ATL,,,CC
20150408,BKN,ATL,ATL,BKN,CC
20150408,BKN,ATL,BKN,ATL,CC
20150408,BKN,ATL,BKN,ATL,CC
20150408,ORL,CHI,ORL,CHI,CC
20150408,ORL,CHI,ORL,CHI,INC
20150408,ORL,CHI,,,CC
20150408,ORL,CHI,ORL,CHI,CC
20150408,ORL,CHI,,,CC
20150408,ORL,CHI,CHI,ORL,CC
20150408,ORL,CHI,,,CC
20150408,MIL,CLE,,,CC
20150408,MIL,CLE,MIL,CLE,CC
20150408,DAL,PHO,DAL,PHO,IC
20150408,DAL,PHO,PHO,DAL,CC
20150408,DAL,PHO,PHO,DAL,CC
20150408,DAL,PHO,PHO,DAL,CC
20150408,DAL,PHO,,,CC
20150409,GSW,POR,POR,GSW,CC
20150409,GSW,POR,POR,GSW,CC
20150409,GSW,POR,,,CC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DEN,DAL,DAL,DEN,INC
20150410,DEN,DAL,DEN,DAL,CC
20150410,DEN,DAL,DAL,DEN,IC
20150410,DEN,DAL,DEN,DAL,CC
20150410,DEN,DAL,,,CC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DEN,DAL,DEN,DAL,INC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DEN,DAL,,,CC
20150410,DEN,DAL,,,CC
20150410,DEN,DAL,DAL,DEN,CC
20150410,DET,IND,,,CC
20150410,DET,IND,DET,IND,CC
20150410,DET,IND,IND,DET,CC
20150410,DET,IND,,,CC
20150410,DET,IND,DET,IND,CC
20150410,DET,IND,DET,IND,CC
20150410,UTA,MEM,,,CC
20150410,UTA,MEM,MEM,UTA,CC
20150410,UTA,MEM,,,CC
20150410,UTA,MEM,,,CC
20150410,UTA,MEM,MEM,UTA,IC
20150410,UTA,MEM,,,CC
20150410,HOU,SAS,SAS,HOU,CC
20150410,HOU,SAS,HOU,SAS,CC
20150410,HOU,SAS,HOU,SAS,INC
20150410,ORL,TOR,TOR,ORL,INC
20150410,ORL,TOR,ORL,TOR,CC
20150410,ORL,TOR,TOR,ORL,CC
20150411,ORL,NYK,,,CC
20150411,ORL,NYK,NYK,ORL,INC
20150411,ORL,NYK,ORL,NYK,CC
20150411,ORL,NYK,,,CC
20150411,ORL,NYK,ORL,NYK,INC
20150411,ORL,NYK,ORL,NYK,INC
20150411,CHI,PHI,PHI,CHI,CC
20150411,CHI,PHI,PHI,CHI,CC
20150411,CHI,PHI,CHI,PHI,CC
20150411,CHI,PHI,CHI,PHI,INC
20150411,CHI,PHI,CHI,PHI,CC
20150411,CHI,PHI,CHI,PHI,CC
20150411,MIA,TOR,MIA,TOR,IC
20150411,MIA,TOR,TOR,MIA,CC
20150411,MIA,TOR,,,CC
20150411,MIA,TOR,TOR,MIA,CC
20150411,MIA,TOR,MIA,TOR,CC
20150411,MIA,TOR,MIA,TOR,CC
20150411,MIA,TOR,MIA,TOR,CC
20150411,POR,UTA,POR,UTA,CC
20150411,POR,UTA,UTA,POR,CC
20150411,POR,UTA,POR,UTA,CC
20150411,POR,UTA,,,CC
20150411,POR,UTA,POR,UTA,CC
20150411,POR,UTA,POR,UTA,CC
20150411,POR,UTA,POR,UTA,INC
20150411,POR,UTA,POR,UTA,CC
20150412,IND,OKC,IND,OKC,CC
20150412,IND,OKC,OKC,IND,CC
20150412,IND,OKC,IND,OKC,INC
20150412,IND,OKC,IND,OKC,IC
20150412,IND,OKC,OKC,IND,CC
20150412,IND,OKC,OKC,IND,CC
20150412,IND,OKC,OKC,IND,CC
20150412,IND,OKC,OKC,IND,CC
20150412,IND,OKC,OKC,IND,CC
20150413,LAC,DEN,DEN,LAC,INC
20150413,LAC,DEN,LAC,DEN,CC
20150413,LAC,DEN,DEN,LAC,CC
20150413,LAC,DEN,LAC,DEN,INC
20150413,LAC,DEN,DEN,LAC,INC
20150413,LAC,DEN,DEN,LAC,CC
20150413,LAC,DEN,LAC,DEN,CC
20150413,LAC,DEN,,,CC
20150413,ATL,NYK,NYK,ATL,CC
20150413,ATL,NYK,ATL,NYK,CC
20150413,ATL,NYK,,,CC
20150413,ATL,NYK,,,CC
20150413,ATL,NYK,ATL,NYK,CC
20150413,ATL,NYK,ATL,NYK,CC
20150414,BOS,TOR,,,CC
20150414,BOS,TOR,,,CC
20150414,IND,WAS,IND,WAS,CC
20150414,IND,WAS,,,CC
20150414,IND,WAS,IND,WAS,CC
20150414,IND,WAS,WAS,IND,CC
20150414,IND,WAS,WAS,IND,CC
20150414,IND,WAS,IND,WAS,INC
20150414,IND,WAS,IND,WAS,CC
20150414,IND,WAS,WAS,IND,CC
20150414,IND,WAS,IND,WAS,INC
20150414,IND,WAS,,,CC
20150414,IND,WAS,IND,WAS,CC
20150414,IND,WAS,IND,WAS,CC
20150414,IND,WAS,WAS,IND,INC
20150414,IND,WAS,,,CC
20150414,IND,WAS,WAS,IND,INC
20150414,IND,WAS,IND,WAS,INC
20150414,IND,WAS,IND,WAS,INC
20150414,IND,WAS,WAS,IND,CC
20150414,IND,WAS,WAS,IND,CC
20150415,CHI,ATL,ATL,CHI,CC
20150415,CHI,ATL,,,CC
20150415,CHI,ATL,CHI,ATL,CC
20150415,GSW,DEN,DEN,GSW,CC
20150415,GSW,DEN,,,CC
20150415,GSW,DEN,DEN,GSW,IC
20150415,GSW,DEN,,,CC
20150415,PHI,MIA,MIA,PHI,CC
20150415,PHI,MIA,,,CC
20150415,PHI,MIA,PHI,MIA,INC
20150415,PHI,MIA,,,CC
20150415,CLE,WAS,WAS,CLE,CC
20150415,CLE,WAS,CLE,WAS,INC
20150415,CLE,WAS,WAS,CLE,INC
20150415,CLE,WAS,CLE,WAS,INC
20150415,CLE,WAS,CLE,WAS,CC
20150415,CLE,WAS,CLE,WAS,CC
20150415,CLE,WAS,CLE,WAS,CC
20150415,CLE,WAS,CLE,WAS,CC
20150415,CLE,WAS,,,CC
20150415,CLE,WAS,WAS,CLE,CC
20150415,CLE,WAS,,,IC
20150415,CLE,WAS,WAS,CLE,CC
20150415,CLE,WAS,,,CC
20150418,TOR,WAS,,,CC
20150418,TOR,WAS,,,CC
20150418,TOR,WAS,TOR,WAS,CC
20150418,TOR,WAS,TOR,WAS,INC
20150418,TOR,WAS,TOR,WAS,INC
20150418,TOR,WAS,TOR,WAS,INC
20150418,TOR,WAS,,,INC
20150418,TOR,WAS,WAS,TOR,CC
20150418,TOR,WAS,WAS,TOR,CC
20150418,TOR,WAS,WAS,TOR,INC
20150418,TOR,WAS,TOR,WAS,INC
20150418,TOR,WAS,TOR,WAS,CC
20150418,TOR,WAS,TOR,WAS,CC
20150422,ATL,BKN,BKN,ATL,IC
20150422,ATL,BKN,BKN,ATL,INC
20150422,ATL,BKN,BKN,ATL,CC
20150422,ATL,BKN,BKN,ATL,CC
20150422,LAC,SAS,LAC,SAS,CC
20150422,LAC,SAS,SAS,LAC,CC
20150422,LAC,SAS,LAC,SAS,CC
20150422,LAC,SAS,LAC,SAS,INC
20150422,LAC,SAS,SAS,LAC,CC
20150422,LAC,SAS,LAC,SAS,CC
20150422,LAC,SAS,LAC,SAS,CC
20150422,LAC,SAS,SAS,LAC,CC
20150422,LAC,SAS,LAC,SAS,CC
20150423,MIL,CHI,CHI,MIL,CC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,INC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,INC
20150423,MIL,CHI,CHI,MIL,CC
20150423,MIL,CHI,MIL,CHI,INC
20150423,MIL,CHI,CHI,MIL,CC
20150423,MIL,CHI,,,CC
20150423,MIL,CHI,,,CC
20150423,MIL,CHI,CHI,MIL,CC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,IC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,INC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,MIL,CHI,CC
20150423,MIL,CHI,CHI,MIL,CC
20150423,NOP,GSW,GSW,NOP,INC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,GSW,NOP,INC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,NOP,GSW,INC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,GSW,NOP,INC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,,,CC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,GSW,NOP,CC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,NOP,GSW,CC
20150423,NOP,GSW,GSW,NOP,IC
20150423,NOP,GSW,NOP,GSW,CC
20150424,DAL,HOU,HOU,DAL,CC
20150424,DAL,HOU,DAL,HOU,CC
20150424,DAL,HOU,HOU,DAL,CC
20150424,DAL,HOU,,,CC
20150424,DAL,HOU,DAL,HOU,CC
20150424,WAS,TOR,WAS,TOR,CC
20150424,WAS,TOR,TOR,WAS,CC
20150424,WAS,TOR,WAS,TOR,CC
20150424,WAS,TOR,TOR,WAS,INC
20150424,WAS,TOR,TOR,WAS,CC
20150424,WAS,TOR,,,CC
20150424,WAS,TOR,TOR,WAS,CC
20150425,MIL,CHI,MIL,CHI,CC
20150425,MIL,CHI,MIL,CHI,CC
20150425,MIL,CHI,CHI,MIL,INC
20150425,MIL,CHI,,,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,MEM,POR,CC
20150425,POR,MEM,POR,MEM,INC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,INC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,MEM,POR,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,POR,MEM,CC
20150425,POR,MEM,,,CC
20150427,BKN,ATL,BKN,ATL,CC
20150427,BKN,ATL,,,INC
20150427,BKN,ATL,BKN,ATL,INC
20150427,BKN,ATL,BKN,ATL,CC
20150427,BKN,ATL,ATL,BKN,CC
20150427,BKN,ATL,ATL,BKN,INC
20150427,BKN,ATL,ATL,BKN,CC
20150427,BKN,ATL,BKN,ATL,INC
20150427,BKN,ATL,ATL,BKN,CC
20150427,BKN,ATL,ATL,BKN,CC
20150427,POR,MEM,MEM,POR,IC
20150427,POR,MEM,MEM,POR,INC
20150427,POR,MEM,POR,MEM,CC
20150427,POR,MEM,MEM,POR,IC
20150427,POR,MEM,MEM,POR,CC
20150427,POR,MEM,MEM,POR,CC
20150427,POR,MEM,MEM,POR,CC
20150427,POR,MEM,,,CC
20150428,LAC,SAS,LAC,SAS,CC
20150428,LAC,SAS,SAS,LAC,CC
20150428,LAC,SAS,SAS,LAC,CC
20150428,LAC,SAS,SAS,LAC,INC
20150428,LAC,SAS,LAC,SAS,INC
20150428,LAC,SAS,LAC,SAS,CC
20150428,LAC,SAS,LAC,SAS,CC
20150428,LAC,SAS,LAC,SAS,CC
20150428,LAC,SAS,LAC,SAS,INC
20150428,LAC,SAS,LAC,SAS,CC
20150429,ATL,BKN,BKN,ATL,CC
20150429,ATL,BKN,BKN,ATL,INC
20150429,ATL,BKN,BKN,ATL,CC
20150429,ATL,BKN,BKN,ATL,CC
20150429,ATL,BKN,BKN,ATL,CC
20150502,LAC,SAS,SAS,LAC,CC
20150502,LAC,SAS,LAC,SAS,CC
20150503,ATL,WAS,WAS,ATL,INC
20150503,ATL,WAS,ATL,WAS,CC
20150508,CHI,CLE,CLE,CHI,INC
20150508,CHI,CLE,,,CC
20150508,CHI,CLE,CHI,CLE,INC
20150508,CHI,CLE,CHI,CLE,CC
20150508,CHI,CLE,CHI,CLE,INC
20150508,CHI,CLE,CLE,CHI,CC
20150508,CHI,CLE,,,CC
20150509,WAS,ATL,WAS,ATL,CC
20150509,WAS,ATL,ATL,WAS,CC
20150509,WAS,ATL,WAS,ATL,CC
20150509,WAS,ATL,,,CC
20150509,WAS,ATL,,,CC
20150509,WAS,ATL,,,CC
20150509,WAS,ATL,ATL,WAS,INC
20150509,WAS,ATL,WAS,ATL,CC
20150509,WAS,ATL,ATL,WAS,CC
20150509,WAS,ATL,,,CC
20150510,CHI,CLE,CLE,CHI,CC
20150510,CHI,CLE,CLE,CHI,CC
20150510,CHI,CLE,CHI,CLE,CC
20150510,CHI,CLE,CLE,CHI,CC
20150510,CHI,CLE,CHI,CLE,INC
20150511,WAS,ATL,ATL,WAS,CC
20150511,WAS,ATL,WAS,ATL,INC
20150511,WAS,ATL,WAS,ATL,CC
20150512,CLE,CHI,,,CC
20150512,CLE,CHI,CHI,CLE,INC
20150512,CLE,CHI,CHI,CLE,CC
20150512,CLE,CHI,CHI,CLE,CC
20150512,CLE,CHI,CHI,CLE,INC
20150512,CLE,CHI,,,CC
20150512,CLE,CHI,CHI,CLE,CC
20150513,ATL,WAS,,,CC
20150513,ATL,WAS,,,CC
20150513,ATL,WAS,,,CC
20150513,ATL,WAS,WAS,ATL,INC
20150513,ATL,WAS,ATL,WAS,CC
20150513,ATL,WAS,WAS,ATL,INC
20150515,WAS,ATL,ATL,WAS,CC
20150515,WAS,ATL,ATL,WAS,CC
20150515,WAS,ATL,WAS,ATL,CC
20150515,WAS,ATL,,,CC
20150524,CLE,ATL,CLE,ATL,CC
20150524,CLE,ATL,ATL,CLE,CC
20150524,CLE,ATL,ATL,CLE,CC
20150524,CLE,ATL,CLE,ATL,CC
20150524,CLE,ATL,ATL,CLE,CC
20150524,CLE,ATL,CLE,ATL,CC
20150524,CLE,ATL,ATL,CLE,CC
20150524,CLE,ATL,,,CC
20150524,CLE,ATL,,,CC
20150604,GSW,CLE,CLE,GSW,CC
20150604,GSW,CLE,GSW,CLE,CC
20150604,GSW,CLE,CLE,GSW,CC
20150604,GSW,CLE,CLE,GSW,CC
20150604,GSW,CLE,,,CC
20150604,GSW,CLE,CLE,GSW,CC
20150604,GSW,CLE,CLE,GSW,CC
20150604,GSW,CLE,CLE,GSW,CC
20150607,GSW,CLE,GSW,CLE,CC
20150607,GSW,CLE,CLE,GSW,CC
20150607,GSW,CLE,GSW,CLE,INC
20150607,GSW,CLE,GSW,CLE,CC
20150607,GSW,CLE,CLE,GSW,INC
20150607,GSW,CLE,GSW,CLE,INC
20150607,GSW,CLE,,,CC
20150607,GSW,CLE,GSW,CLE,INC
20150607,GSW,CLE,CLE,GSW,CC
20150607,GSW,CLE,CLE,GSW,CC
20150607,GSW,CLE,,,CC
20150607,GSW,CLE,GSW,CLE,CC
20150607,GSW,CLE,GSW,CLE,CC
20150609,CLE,GSW,GSW,CLE,CC
20150609,CLE,GSW,GSW,CLE,CC
20150609,CLE,GSW,GSW,CLE,CC
20150609,CLE,GSW,,,CC
20150609,CLE,GSW,GSW,CLE,CC
20150609,CLE,GSW,GSW,CLE,INC
20150609,CLE,GSW,,,CC
20150609,CLE,GSW,GSW,CLE,CC
20150609,CLE,GSW,CLE,GSW,INC
20151028,TOR,IND,TOR,IND,INC
20151028,TOR,IND,IND,TOR,CC
20151028,TOR,IND,TOR,IND,IC
20151028,TOR,IND,IND,TOR,CC
20151028,TOR,IND,IND,TOR,CC
20151028,TOR,IND,IND,TOR,CC
20151028,TOR,IND,TOR,IND,IC
20151028,TOR,IND,,,CC
20151028,TOR,IND,IND,TOR,CC
20151028,SAC,LAC,LAC,SAC,CC
20151028,SAC,LAC,SAC,LAC,CC
20151028,SAC,LAC,SAC,LAC,CC
20151028,SAC,LAC,SAC,LAC,CC
20151028,SAC,LAC,SAC,LAC,CC
20151028,OKC,SAS,SAS,OKC,INC
20151028,OKC,SAS,OKC,SAS,CC
20151028,OKC,SAS,SAS,OKC,CC
20151028,OKC,SAS,SAS,OKC,CC
20151028,DET,UTA,UTA,DET,CC
20151028,DET,UTA,UTA,DET,CC
20151028,ORL,WAS,ORL,WAS,CC
20151028,ORL,WAS,ORL,WAS,CC
20151028,ORL,WAS,,,CC
20151028,ORL,WAS,WAS,ORL,CC
20151028,ORL,WAS,,,CC
20151029,IND,MEM,MEM,IND,CC
20151029,IND,MEM,IND,MEM,CC
20151030,ATL,CHA,ATL,CHA,CC
20151030,ATL,CHA,CHA,ATL,CC
20151030,ATL,CHA,ATL,CHA,INC
20151030,ATL,CHA,CHA,ATL,IC
20151030,ATL,CHA,CHA,ATL,CC
20151030,DET,CHI,,,CC
20151030,DET,CHI,,,CC
20151030,DET,CHI,DET,CHI,CC
20151030,DET,CHI,DET,CHI,CC
20151030,DET,CHI,CHI,DET,CC
20151030,DET,CHI,CHI,DET,CC
20151030,DET,CHI,CHI,DET,CC
20151030,DET,CHI,CHI,DET,CC
20151030,DET,CHI,CHI,DET,CC
20151030,DET,CHI,DET,CHI,IC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,OKC,ORL,INC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,,,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,OKC,ORL,IC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,ORL,OKC,CC
20151030,ORL,OKC,OKC,ORL,CC
20151030,ORL,OKC,ORL,OKC,CC
20151031,WAS,NYK,,,CC
20151031,WAS,NYK,,,CC
20151031,WAS,NYK,NYK,WAS,INC
20151031,WAS,NYK,WAS,NYK,CC
20151031,WAS,NYK,NYK,WAS,CC
20151031,WAS,NYK,WAS,NYK,INC
20151031,WAS,NYK,WAS,NYK,CC
20151031,WAS,NYK,WAS,NYK,CC
20151031,WAS,NYK,,,CC
20151031,WAS,NYK,WAS,NYK,CC
20151031,LAC,SAC,SAC,LAC,CC
20151031,LAC,SAC,SAC,LAC,CC
20151031,LAC,SAC,SAC,LAC,CC
20151031,LAC,SAC,,,CC
20151031,LAC,SAC,SAC,LAC,CC
20151031,LAC,SAC,,,CC
20151031,LAC,SAC,SAC,LAC,CC
20151101,CHA,ATL,CHA,ATL,CC
20151101,CHA,ATL,ATL,CHA,CC
20151101,CHA,ATL,CHA,ATL,CC
20151101,CHA,ATL,CHA,ATL,INC
20151101,CHA,ATL,ATL,CHA,INC
20151101,CHI,ORL,ORL,CHI,CC
20151101,CHI,ORL,ORL,CHI,CC
20151101,CHI,ORL,ORL,CHI,CC
20151101,CHI,ORL,ORL,CHI,CC
20151102,BKN,MIL,BKN,MIL,IC
20151102,BKN,MIL,BKN,MIL,CC
20151102,HOU,OKC,OKC,HOU,CC
20151102,HOU,OKC,OKC,HOU,CC
20151102,LAC,PHO,LAC,PHO,CC
20151102,LAC,PHO,LAC,PHO,CC
20151102,LAC,PHO,PHO,LAC,CC
20151102,LAC,PHO,PHO,LAC,CC
20151102,LAC,PHO,PHO,LAC,INC
20151102,LAC,PHO,LAC,PHO,CC
20151102,LAC,PHO,PHO,LAC,CC
20151102,MIN,POR,POR,MIN,INC
20151102,MIN,POR,POR,MIN,CC
20151102,MIN,POR,POR,MIN,INC
20151103,NOP,ORL,NOP,ORL,CC
20151103,NOP,ORL,ORL,NOP,IC
20151103,NOP,ORL,NOP,ORL,CC
20151103,DAL,TOR,TOR,DAL,INC
20151103,DAL,TOR,TOR,DAL,INC
20151103,DAL,TOR,DAL,TOR,CC
20151103,DAL,TOR,,,CC
20151103,DAL,TOR,DAL,TOR,CC
20151103,DAL,TOR,TOR,DAL,CC
20151104,IND,BOS,,,CC
20151104,IND,BOS,BOS,IND,CC
20151104,GSW,LAC,GSW,LAC,CC
20151104,GSW,LAC,GSW,LAC,INC
20151104,GSW,LAC,,,CC
20151104,GSW,LAC,LAC,GSW,CC
20151104,GSW,LAC,,,CC
20151104,GSW,LAC,LAC,GSW,CC
20151104,GSW,LAC,LAC,GSW,CC
20151104,HOU,ORL,ORL,HOU,CC
20151104,HOU,ORL,ORL,HOU,CC
20151104,HOU,ORL,HOU,ORL,CC
20151104,HOU,ORL,HOU,ORL,CC
20151104,HOU,ORL,ORL,HOU,CC
20151104,HOU,ORL,HOU,ORL,CC
20151104,HOU,ORL,ORL,HOU,INC
20151104,HOU,ORL,ORL,HOU,CC
20151104,HOU,ORL,HOU,ORL,CC
20151104,HOU,ORL,HOU,ORL,CC
20151104,HOU,ORL,,,CC
20151104,HOU,ORL,ORL,HOU,CC
20151104,HOU,ORL,ORL,HOU,CC
20151104,MIL,PHI,MIL,PHI,INC
20151104,MIL,PHI,PHI,MIL,CC
20151104,WAS,SAS,SAS,WAS,CC
20151104,WAS,SAS,,,CC
20151104,WAS,SAS,WAS,SAS,CC
20151104,WAS,SAS,SAS,WAS,CC
20151104,OKC,TOR,OKC,TOR,CC
20151104,OKC,TOR,OKC,TOR,INC
20151104,OKC,TOR,OKC,TOR,CC
20151104,OKC,TOR,TOR,OKC,CC
20151104,OKC,TOR,,,INC
20151104,OKC,TOR,OKC,TOR,CC
20151105,CHI,OKC,OKC,CHI,INC
20151105,CHI,OKC,CHI,OKC,INC
20151106,PHO,DET,PHO,DET,CC
20151106,PHO,DET,DET,PHO,CC
20151106,PHO,DET,PHO,DET,CC
20151106,PHO,DET,PHO,DET,CC
20151106,PHO,DET,PHO,DET,CC
20151106,PHO,DET,PHO,DET,CC
20151106,PHO,DET,,,CC
20151106,PHO,DET,PHO,DET,CC
20151106,IND,MIA,,,CC
20151106,IND,MIA,MIA,IND,CC
20151106,IND,MIA,MIA,IND,CC
20151106,IND,MIA,IND,MIA,CC
20151106,IND,MIA,MIA,IND,CC
20151106,ORL,TOR,ORL,TOR,CC
20151106,ORL,TOR,ORL,TOR,INC
20151106,ORL,TOR,ORL,TOR,INC
20151106,ORL,TOR,TOR,ORL,CC
20151106,ORL,TOR,ORL,TOR,CC
20151106,ORL,TOR,TOR,ORL,INC
20151106,ORL,TOR,TOR,ORL,INC
20151106,ORL,TOR,TOR,ORL,CC
20151106,ORL,TOR,,,CC
20151106,ORL,TOR,TOR,ORL,CC
20151107,LAC,HOU,HOU,LAC,CC
20151107,LAC,HOU,HOU,LAC,CC
20151107,LAC,HOU,LAC,HOU,CC
20151107,LAC,HOU,HOU,LAC,INC
20151107,LAC,HOU,,,CC
20151107,LAC,HOU,LAC,HOU,CC
20151107,CHI,MIN,CHI,MIN,IC
20151107,CHI,MIN,MIN,CHI,CC
20151107,CHI,MIN,CHI,MIN,CC
20151107,CHI,MIN,CHI,MIN,CC
20151107,CHI,MIN,CHI,MIN,CC
20151107,CHI,MIN,CHI,MIN,CC
20151108,CLE,IND,IND,CLE,CC
20151108,CLE,IND,CLE,IND,CC
20151108,CLE,IND,IND,CLE,CC
20151108,CLE,IND,CLE,IND,INC
20151108,CLE,IND,,,CC
20151108,NYK,LAL,NYK,LAL,INC
20151108,NYK,LAL,LAL,NYK,CC
20151108,NYK,LAL,LAL,NYK,CC
20151108,NYK,LAL,LAL,NYK,INC
20151108,NYK,LAL,LAL,NYK,CC
20151108,NYK,LAL,LAL,NYK,INC
20151108,NYK,LAL,LAL,NYK,CC
20151109,LAC,MEM,LAC,MEM,CC
20151109,LAC,MEM,MEM,LAC,CC
20151109,LAC,MEM,,,CC
20151109,LAC,MEM,MEM,LAC,CC
20151109,LAC,MEM,LAC,MEM,CC
20151109,LAC,MEM,MEM,LAC,CC
20151109,LAC,MEM,LAC,MEM,CC
20151109,LAC,MEM,LAC,MEM,CC
20151109,LAC,MEM,MEM,LAC,CC
